## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	305470048
1	240125884
2	301163651
3	323718756
4	314743239
5	283453257
6	239286547
7	190917504
8	144776435
9	104886677
10	72966485
11	48880975
12	31662956
13	19887221
14	12158732
15	7237639
16	4246495
17	2458623
18	1423021
19	834089
20	504628
21	323701
22	219661
23	160586
24	127004
25	104333
26	87689
27	75809
28	65807
29	58756
30	51946
31	46696
32	41986
33	37905
34	34056
35	31524
36	28435
37	25571
38	23064
39	20887
40	18796
41	17259
42	15821
43	14570
44	13537
45	12728
46	11584
47	10486
48	9630
49	8953
50	8356
51	7523
52	7047
53	6680
54	6187
55	5784
56	5689
57	5243
58	5173
59	4858
60	4688
61	4253
62	3985
63	3711
64	3385
65	3193
66	3037
67	2918
68	2821
69	2658
70	2608
71	2466
72	2418
73	2236
74	2088
75	1826
76	1792
77	1679
78	1683
79	1634
80	1621
81	1464
82	1436
83	1345
84	1402
85	1334
86	1302
87	1295
88	1199
89	1200
90	1170
91	1112
92	1056
93	1041
94	1041
95	1048
96	1010
97	958
98	905
99	898
100	886
101	927
102	884
103	857
104	810
105	769
106	745
107	785
108	718
109	767
110	739
111	750
112	733
113	715
114	763
115	678
116	648
117	631
118	629
119	581
120	577
121	585
122	589
123	595
124	579
125	548
126	541
127	538
128	545
129	504
130	521
131	554
132	543
133	542
134	571
135	579
136	532
137	571
138	525
139	575
140	544
141	543
142	565
143	572
144	548
145	530
146	557
147	518
148	593
149	576
150	601
151	610
152	644
153	628
154	668
155	726
156	717
157	727
158	716
159	672
160	688
161	716
162	685
163	646
164	589
165	570
166	576
167	545
168	554
169	552
170	555
171	569
172	545
173	588
174	617
175	634
176	593
177	600
178	595
179	612
180	611
181	615
182	579
183	611
184	590
185	632
186	617
187	582
188	610
189	584
190	633
191	575
192	603
193	626
194	552
195	586
196	622
197	636
198	622
199	639
200	623
201	593
202	629
203	560
204	587
205	603
206	622
207	570
208	575
209	572
210	588
211	542
212	559
213	541
214	583
215	579
216	517
217	579
218	544
219	524
220	575
221	557
222	540
223	589
224	538
225	547
226	562
227	523
228	509
229	451
230	458
231	471
232	442
233	426
234	383
235	440
236	440
237	391
238	438
239	391
240	408
241	382
242	425
243	383
244	394
245	380
246	374
247	408
248	363
249	393
250	52793

