## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	161341946
1	146506914
2	220945757
3	273012291
4	298486074
5	298885457
6	278348587
7	243196701
8	200809916
9	157482503
10	117705217
11	84413316
12	58331342
13	38955695
14	25328324
15	16144198
16	10191844
17	6414104
18	4092005
19	2669145
20	1793597
21	1252428
22	921443
23	704867
24	553705
25	444118
26	367288
27	305366
28	257458
29	217523
30	188857
31	162603
32	141399
33	126827
34	113387
35	100586
36	91088
37	83122
38	75449
39	70731
40	65189
41	60609
42	56833
43	52552
44	48894
45	46318
46	43876
47	40299
48	38102
49	36056
50	33576
51	31303
52	29117
53	27698
54	26500
55	24638
56	22970
57	21776
58	20945
59	19945
60	18875
61	18504
62	17489
63	16839
64	15869
65	14403
66	13853
67	13135
68	12705
69	12488
70	11796
71	11376
72	10733
73	9976
74	9965
75	9668
76	9495
77	9313
78	8956
79	8488
80	8361
81	8335
82	7988
83	7659
84	7781
85	7625
86	7477
87	7626
88	7669
89	7149
90	6842
91	6588
92	6365
93	6210
94	5911
95	5781
96	5686
97	5702
98	5340
99	5290
100	5012
101	4908
102	4984
103	4776
104	4702
105	4756
106	4536
107	4483
108	4279
109	4110
110	3920
111	3822
112	3846
113	3662
114	3702
115	3692
116	3507
117	3480
118	3203
119	3356
120	3255
121	3195
122	3153
123	2864
124	2916
125	2772
126	2815
127	2656
128	2607
129	2603
130	2608
131	2512
132	2399
133	2313
134	2195
135	2250
136	2111
137	1972
138	2021
139	2020
140	2033
141	1911
142	1904
143	1831
144	1824
145	1808
146	1700
147	1556
148	1560
149	1481
150	1453
151	1446
152	1426
153	1513
154	1462
155	1366
156	1406
157	1414
158	1527
159	1348
160	1343
161	1279
162	1311
163	1284
164	1230
165	1300
166	1144
167	1166
168	1209
169	1145
170	1068
171	1009
172	1043
173	1022
174	1024
175	1094
176	1049
177	995
178	1000
179	1007
180	1085
181	1037
182	961
183	1021
184	1048
185	977
186	982
187	945
188	993
189	943
190	991
191	976
192	922
193	937
194	1000
195	948
196	987
197	1036
198	1156
199	1114
200	1120
201	1111
202	1106
203	1055
204	1063
205	950
206	1052
207	1099
208	1100
209	1003
210	1085
211	1094
212	1138
213	1121
214	1040
215	1084
216	1091
217	1025
218	1043
219	1036
220	1130
221	1110
222	1087
223	1142
224	1095
225	1079
226	1078
227	1068
228	1087
229	1092
230	1109
231	1006
232	990
233	987
234	1043
235	949
236	1022
237	992
238	1010
239	970
240	946
241	902
242	892
243	852
244	758
245	811
246	790
247	760
248	809
249	871
250	152239

