## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	202138199
1	63042205
2	95913819
3	129238232
4	157521714
5	178840316
6	192714972
7	199190622
8	198749694
9	192171326
10	180489911
11	164750310
12	145954026
13	125629250
14	104845743
15	84797285
16	66468432
17	50484074
18	37161327
19	26554970
20	18422556
21	12457030
22	8214532
23	5314476
24	3385412
25	2136347
26	1349361
27	866427
28	573395
29	396340
30	287412
31	221753
32	179458
33	153328
34	134098
35	118985
36	108177
37	98728
38	90083
39	83441
40	76700
41	71195
42	66432
43	61724
44	58497
45	54981
46	52607
47	49264
48	46671
49	44093
50	42034
51	39555
52	37488
53	35496
54	33600
55	31906
56	29861
57	28150
58	26770
59	25221
60	23723
61	22277
62	21054
63	19854
64	18641
65	17577
66	16416
67	15613
68	14882
69	13873
70	12980
71	12154
72	11563
73	10932
74	10252
75	9891
76	9509
77	8884
78	8897
79	8139
80	8065
81	7477
82	6821
83	6646
84	6241
85	6011
86	5591
87	5270
88	5091
89	4680
90	4549
91	4316
92	4185
93	4008
94	3852
95	3644
96	3555
97	3368
98	3225
99	3124
100	2969
101	2758
102	2707
103	2602
104	2485
105	2359
106	2433
107	2297
108	2317
109	2208
110	2276
111	2258
112	2188
113	2057
114	2021
115	1948
116	1848
117	1720
118	1694
119	1621
120	1621
121	1628
122	1467
123	1461
124	1396
125	1377
126	1277
127	1288
128	1214
129	1150
130	1197
131	1087
132	1018
133	1101
134	1026
135	992
136	1014
137	977
138	953
139	924
140	938
141	897
142	877
143	892
144	859
145	839
146	820
147	838
148	806
149	801
150	755
151	746
152	747
153	698
154	659
155	685
156	642
157	661
158	667
159	606
160	608
161	603
162	619
163	543
164	574
165	610
166	604
167	593
168	591
169	618
170	615
171	553
172	592
173	531
174	537
175	542
176	541
177	549
178	486
179	503
180	536
181	496
182	507
183	490
184	460
185	514
186	467
187	491
188	447
189	480
190	437
191	431
192	411
193	421
194	396
195	441
196	391
197	368
198	379
199	402
200	382
201	358
202	362
203	377
204	370
205	396
206	400
207	391
208	338
209	336
210	363
211	362
212	373
213	313
214	333
215	345
216	347
217	322
218	327
219	341
220	332
221	296
222	312
223	300
224	276
225	286
226	314
227	257
228	274
229	279
230	292
231	294
232	311
233	281
234	290
235	257
236	258
237	289
238	311
239	307
240	277
241	285
242	284
243	278
244	312
245	285
246	317
247	284
248	281
249	277
250	116083

