## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	453
3	424
4	420
5	420
6	424
7	441
8	441
9	437
10	424
11	446
12	496
13	469
14	487
15	522
16	513
17	550
18	615
19	2029
20	2567
21	3487
22	1610
23	1232
24	1173
25	1285
26	1065
27	1093
28	1082
29	1056
30	1100
31	1143
32	1060
33	1017
34	1161
35	961
36	1054
37	1112
38	1052
39	1083
40	1088
41	1100
42	1149
43	1141
44	1177
45	1158
46	1254
47	1246
48	1390
49	1394
50	1565
51	1875
52	1827
53	1862
54	1900
55	1915
56	1836
57	1892
58	1960
59	2017
60	2023
61	2129
62	2095
63	2143
64	2287
65	2238
66	2283
67	2349
68	2453
69	2382
70	2493
71	2481
72	2501
73	2559
74	2408
75	2432
76	2597
77	2618
78	2617
79	2721
80	3296
81	3454
82	3610
83	3722
84	3746
85	3857
86	3850
87	3816
88	4020
89	4102
90	4139
91	4223
92	4147
93	4275
94	4385
95	4401
96	4384
97	4422
98	4503
99	4684
100	4665
101	4709
102	4834
103	4750
104	4950
105	5083
106	5159
107	5074
108	5186
109	5188
110	5205
111	5209
112	5322
113	5696
114	5932
115	5993
116	5991
117	6014
118	6055
119	6172
120	6348
121	6445
122	6541
123	6504
124	6641
125	6668
126	6867
127	6849
128	6862
129	6972
130	7119
131	7248
132	7240
133	7356
134	7663
135	7639
136	7759
137	7898
138	7960
139	8054
140	8090
141	8493
142	8471
143	8547
144	8577
145	8858
146	9111
147	9094
148	9357
149	9221
150	9847
151	10229
152	10112
153	10473
154	10372
155	10423
156	10436
157	10862
158	10751
159	11049
160	11323
161	11394
162	11618
163	11562
164	11969
165	12190
166	12109
167	12326
168	12585
169	12911
170	13026
171	13093
172	13449
173	13490
174	13733
175	14035
176	14364
177	14561
178	14971
179	15093
180	15209
181	15351
182	15716
183	16148
184	16331
185	16544
186	17026
187	17236
188	17627
189	17789
190	18207
191	18573
192	19066
193	19485
194	19896
195	20314
196	20565
197	20821
198	21275
199	21737
200	22025
201	22396
202	23137
203	23149
204	23786
205	24342
206	24756
207	25233
208	25760
209	26259
210	26762
211	27430
212	27749
213	28380
214	28759
215	29397
216	30054
217	30781
218	31441
219	32256
220	32813
221	33355
222	33927
223	34782
224	35335
225	35995
226	36515
227	37339
228	38602
229	38806
230	40526
231	41455
232	41737
233	42562
234	43753
235	44456
236	45146
237	46559
238	47717
239	48771
240	49996
241	50504
242	52276
243	53593
244	54531
245	56241
246	57151
247	58213
248	59458
249	60898
250	62727
251	63717
252	65319
253	66881
254	67974
255	69291
256	70679
257	72387
258	73934
259	76098
260	77471
261	79799
262	81575
263	83403
264	84853
265	86389
266	88169
267	89925
268	91981
269	94098
270	96430
271	99008
272	101022
273	103602
274	105305
275	107010
276	109507
277	111593
278	114029
279	116603
280	119030
281	121427
282	124580
283	126361
284	129759
285	133426
286	135262
287	138000
288	140609
289	143697
290	146561
291	149912
292	152764
293	155752
294	158663
295	161859
296	163921
297	167518
298	170122
299	172964
300	175943
301	180109
302	183965
303	186550
304	190409
305	193937
306	197697
307	200140
308	204546
309	207226
310	211363
311	213616
312	218098
313	222035
314	224645
315	227749
316	231242
317	234461
318	237406
319	240911
320	245525
321	247197
322	252733
323	255847
324	259579
325	262415
326	266861
327	270613
328	272279
329	275918
330	278592
331	281540
332	285701
333	289613
334	292840
335	296595
336	299367
337	301992
338	304961
339	307497
340	310586
341	313863
342	316474
343	319803
344	322401
345	325132
346	327288
347	330731
348	332192
349	334063
350	336436
351	338692
352	341915
353	345051
354	347085
355	349758
356	350881
357	353141
358	355011
359	355702
360	358287
361	360073
362	361267
363	362794
364	364772
365	366197
366	367559
367	368928
368	371000
369	370596
370	371584
371	373018
372	373531
373	373907
374	374874
375	376473
376	376170
377	377387
378	378010
379	377336
380	378391
381	377548
382	378060
383	378176
384	378711
385	377693
386	378312
387	377850
388	377555
389	376874
390	377021
391	376387
392	375773
393	375282
394	374531
395	373473
396	372940
397	371294
398	372399
399	371646
400	369739
401	368262
402	367959
403	366157
404	366065
405	364643
406	363453
407	362733
408	360100
409	359773
410	358135
411	356275
412	355362
