## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	108537357
1	38539274
2	76653569
3	125888076
4	176242246
5	219842916
6	250450810
7	264510696
8	261440006
9	243408903
10	213987391
11	178476675
12	141664357
13	107343693
14	77970961
15	54535596
16	36909212
17	24333340
18	15746293
19	10075463
20	6471631
21	4249241
22	2871769
23	2021045
24	1478946
25	1128906
26	898701
27	727450
28	605222
29	517641
30	445163
31	385135
32	337968
33	298205
34	263373
35	232921
36	205232
37	183822
38	168716
39	152275
40	138930
41	127473
42	117019
43	107848
44	99538
45	91479
46	84112
47	78494
48	72787
49	68160
50	63561
51	59256
52	55332
53	52414
54	49561
55	46006
56	43361
57	40903
58	37578
59	35936
60	34596
61	32234
62	30356
63	28349
64	26711
65	25951
66	24569
67	23187
68	22070
69	21212
70	20049
71	19634
72	18376
73	17443
74	16533
75	15860
76	15350
77	14691
78	13710
79	13143
80	12915
81	12101
82	11462
83	11364
84	11012
85	10487
86	10227
87	10227
88	9634
89	9423
90	8870
91	8789
92	8640
93	8292
94	7961
95	7744
96	7442
97	7229
98	6882
99	6606
100	6485
101	5985
102	5983
103	5930
104	5558
105	5281
106	5240
107	5009
108	4757
109	4741
110	4527
111	4647
112	4445
113	4258
114	4247
115	4127
116	3981
117	3774
118	3648
119	3611
120	3449
121	3295
122	3306
123	3296
124	3244
125	3364
126	3104
127	2897
128	2798
129	2688
130	2739
131	2834
132	2738
133	2762
134	2679
135	2639
136	2666
137	2536
138	2608
139	2514
140	2475
141	2298
142	2248
143	2167
144	2279
145	2047
146	2017
147	2088
148	2038
149	2084
150	1976
151	1962
152	1850
153	1784
154	1808
155	1794
156	1748
157	1738
158	1624
159	1624
160	1748
161	1576
162	1524
163	1426
164	1533
165	1482
166	1421
167	1603
168	1563
169	1515
170	1373
171	1410
172	1467
173	1388
174	1301
175	1223
176	1220
177	1079
178	1099
179	1111
180	1140
181	1144
182	1183
183	1116
184	1049
185	1033
186	1124
187	1089
188	1035
189	962
190	869
191	989
192	855
193	880
194	862
195	818
196	861
197	777
198	816
199	925
200	826
201	836
202	863
203	873
204	864
205	851
206	856
207	767
208	829
209	757
210	752
211	761
212	774
213	791
214	730
215	805
216	800
217	818
218	678
219	703
220	605
221	632
222	722
223	641
224	602
225	664
226	599
227	610
228	604
229	678
230	607
231	635
232	557
233	546
234	555
235	517
236	518
237	560
238	538
239	558
240	549
241	603
242	575
243	561
244	569
245	541
246	529
247	511
248	612
249	609
250	217056

