## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	118478500
1	48433901
2	104525896
3	184914501
4	268839954
5	331212074
6	353828304
7	334208134
8	283292700
9	218384691
10	154624665
11	101603232
12	62471485
13	36377963
14	20364552
15	11136707
16	6126240
17	3476445
18	2113806
19	1377239
20	975651
21	736479
22	579396
23	464684
24	381406
25	322483
26	276028
27	236122
28	207383
29	181003
30	160329
31	143792
32	128692
33	115561
34	105906
35	97141
36	89442
37	83108
38	78390
39	71830
40	67659
41	63518
42	59496
43	55639
44	50983
45	48073
46	45107
47	42052
48	40173
49	38252
50	36888
51	34444
52	33497
53	31481
54	29311
55	27834
56	25894
57	24992
58	23917
59	23132
60	22270
61	21463
62	20076
63	19198
64	18223
65	17311
66	16308
67	15551
68	14746
69	14021
70	13777
71	13056
72	12127
73	11207
74	10967
75	10333
76	9802
77	9039
78	8783
79	8470
80	8024
81	7749
82	7423
83	7121
84	6630
85	6541
86	6360
87	6042
88	5853
89	5436
90	5377
91	4943
92	4741
93	4690
94	4429
95	4488
96	4214
97	4259
98	4041
99	4030
100	3815
101	3649
102	3529
103	3415
104	3407
105	3345
106	3331
107	3407
108	3062
109	2937
110	2871
111	2702
112	2570
113	2611
114	2606
115	2416
116	2280
117	2179
118	2345
119	2141
120	2081
121	2092
122	2138
123	2059
124	2018
125	1951
126	1871
127	1793
128	1958
129	1824
130	1747
131	1700
132	1595
133	1596
134	1609
135	1601
136	1498
137	1469
138	1432
139	1419
140	1308
141	1406
142	1294
143	1350
144	1356
145	1287
146	1229
147	1194
148	1208
149	1293
150	1181
151	1323
152	1277
153	1289
154	1232
155	1089
156	1144
157	1083
158	992
159	999
160	1046
161	972
162	975
163	953
164	889
165	960
166	1038
167	982
168	993
169	1021
170	1019
171	948
172	957
173	901
174	892
175	833
176	922
177	885
178	906
179	917
180	983
181	928
182	849
183	821
184	774
185	807
186	823
187	800
188	805
189	840
190	820
191	787
192	875
193	868
194	845
195	769
196	794
197	716
198	838
199	772
200	824
201	734
202	765
203	750
204	773
205	699
206	764
207	710
208	694
209	694
210	670
211	643
212	666
213	670
214	729
215	757
216	774
217	803
218	788
219	793
220	840
221	805
222	814
223	963
224	842
225	870
226	849
227	952
228	810
229	927
230	908
231	912
232	945
233	920
234	908
235	898
236	900
237	902
238	909
239	898
240	923
241	892
242	891
243	935
244	936
245	965
246	984
247	997
248	1010
249	1021
250	160072

