## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	181283033
1	156993708
2	204288632
3	229632460
4	238419945
5	234808037
6	222057962
7	203458890
8	181398965
9	157860945
10	134366993
11	112196601
12	91954476
13	73854100
14	58190352
15	45050791
16	34192343
17	25458256
18	18596640
19	13415121
20	9515012
21	6680988
22	4652727
23	3250433
24	2268144
25	1597793
26	1148454
27	850254
28	641173
29	502816
30	404773
31	331452
32	279957
33	242739
34	212867
35	185000
36	163948
37	141817
38	128201
39	117048
40	105359
41	96087
42	86825
43	79384
44	71923
45	66827
46	62407
47	56917
48	53988
49	50426
50	46319
51	42657
52	39759
53	38295
54	35231
55	33844
56	31605
57	29648
58	27273
59	26232
60	24631
61	23195
62	21510
63	20544
64	19214
65	17695
66	16318
67	15432
68	14868
69	14287
70	13493
71	12958
72	12364
73	12426
74	11814
75	11424
76	10972
77	10418
78	9829
79	9626
80	9424
81	9072
82	8916
83	8869
84	8709
85	8212
86	7792
87	7145
88	6949
89	6704
90	6645
91	6627
92	6389
93	6283
94	5912
95	5703
96	5868
97	5658
98	5306
99	5199
100	5150
101	4978
102	4932
103	4864
104	4707
105	4731
106	4511
107	4447
108	4205
109	4197
110	4039
111	3725
112	3810
113	3683
114	3724
115	3723
116	3711
117	3592
118	3328
119	3282
120	3032
121	3140
122	3111
123	2991
124	3013
125	2917
126	2969
127	2894
128	2888
129	2864
130	2795
131	2807
132	2765
133	2603
134	2509
135	2388
136	2372
137	2371
138	2352
139	2229
140	2312
141	2230
142	2182
143	2208
144	2197
145	2167
146	2204
147	2104
148	2164
149	1874
150	1902
151	1871
152	1918
153	1878
154	1795
155	1704
156	1630
157	1786
158	1709
159	1692
160	1849
161	1791
162	1698
163	1623
164	1607
165	1637
166	1529
167	1505
168	1481
169	1430
170	1460
171	1460
172	1474
173	1412
174	1345
175	1442
176	1294
177	1272
178	1310
179	1213
180	1196
181	1157
182	1175
183	1163
184	1140
185	1177
186	1064
187	1183
188	1177
189	1121
190	1237
191	1094
192	1055
193	1078
194	1002
195	990
196	1067
197	1010
198	1085
199	963
200	994
201	994
202	975
203	970
204	879
205	895
206	839
207	863
208	811
209	850
210	775
211	782
212	847
213	850
214	784
215	828
216	745
217	804
218	808
219	793
220	796
221	780
222	732
223	773
224	765
225	800
226	813
227	761
228	759
229	766
230	659
231	754
232	681
233	667
234	709
235	705
236	703
237	726
238	725
239	716
240	706
241	623
242	662
243	721
244	646
245	668
246	627
247	662
248	677
249	716
250	195822

