## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	112902724
1	32035873
2	56499271
3	87758124
4	121428690
5	154288553
6	182994458
7	204753829
8	217504684
9	220441528
10	213821013
11	198928552
12	177895866
13	153208754
14	127299068
15	102174784
16	79334738
17	59781592
18	43822537
19	31283207
20	21879206
21	14991650
22	10156012
23	6837869
24	4606855
25	3140373
26	2184788
27	1561432
28	1157587
29	883324
30	705261
31	579887
32	487882
33	414320
34	361161
35	319169
36	282893
37	250587
38	226976
39	204466
40	185461
41	169328
42	155710
43	143046
44	132786
45	123541
46	114448
47	106752
48	100297
49	94600
50	88963
51	84436
52	78269
53	72772
54	69241
55	65133
56	60634
57	57377
58	54642
59	51300
60	48757
61	46973
62	44172
63	42592
64	39924
65	37691
66	35644
67	33834
68	32391
69	30155
70	28065
71	27026
72	25578
73	24288
74	23079
75	21996
76	20571
77	19559
78	18933
79	18206
80	17204
81	16023
82	15332
83	14777
84	14471
85	14062
86	13896
87	13441
88	12513
89	12210
90	11834
91	11198
92	10549
93	10156
94	10027
95	9533
96	9073
97	8309
98	8245
99	7961
100	7555
101	7173
102	6864
103	6936
104	6810
105	6694
106	6399
107	6149
108	5576
109	5421
110	5214
111	5274
112	4970
113	4922
114	4563
115	4339
116	4235
117	4134
118	4188
119	4257
120	4000
121	3835
122	3668
123	3608
124	3832
125	3643
126	3535
127	3447
128	3309
129	3289
130	3386
131	3347
132	3307
133	3211
134	3042
135	3041
136	2896
137	2706
138	2858
139	3021
140	3002
141	2876
142	2713
143	2831
144	2641
145	2592
146	2505
147	2397
148	2306
149	2288
150	2280
151	2222
152	2162
153	2097
154	1945
155	1948
156	1988
157	1952
158	1901
159	1815
160	1837
161	1791
162	1785
163	1743
164	1735
165	1552
166	1584
167	1510
168	1442
169	1391
170	1503
171	1497
172	1323
173	1364
174	1425
175	1502
176	1386
177	1469
178	1402
179	1422
180	1356
181	1241
182	1323
183	1310
184	1300
185	1254
186	1278
187	1259
188	1228
189	1213
190	1254
191	1141
192	1043
193	1102
194	1031
195	1041
196	966
197	962
198	907
199	973
200	998
201	934
202	997
203	986
204	912
205	945
206	928
207	933
208	928
209	934
210	904
211	935
212	974
213	966
214	918
215	938
216	928
217	1011
218	957
219	950
220	954
221	890
222	845
223	859
224	822
225	809
226	768
227	768
228	828
229	803
230	770
231	785
232	731
233	739
234	697
235	685
236	655
237	695
238	650
239	653
240	672
241	685
242	616
243	616
244	626
245	666
246	657
247	568
248	627
249	570
250	205328

