## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	113390548
1	36309915
2	66804613
3	106007736
4	147843111
5	186728669
6	217985300
7	237927822
8	244649092
9	238362137
10	220560795
11	194460159
12	163638372
13	131744681
14	101522961
15	75138725
16	53577936
17	36969303
18	24786869
19	16295184
20	10550183
21	6797052
22	4434206
23	2961147
24	2045274
25	1482087
26	1125361
27	880955
28	721828
29	600932
30	513069
31	443878
32	386991
33	339341
34	301594
35	266285
36	237372
37	214942
38	195316
39	176615
40	159726
41	146091
42	134314
43	121899
44	113433
45	104964
46	98294
47	93105
48	87130
49	80982
50	75908
51	70946
52	67093
53	63677
54	60622
55	57346
56	55180
57	52709
58	50166
59	48146
60	46884
61	44862
62	43272
63	42290
64	40856
65	39940
66	38061
67	37973
68	37280
69	35469
70	34208
71	33104
72	31803
73	31393
74	30350
75	28897
76	27993
77	26819
78	25837
79	24586
80	23909
81	22812
82	21821
83	21053
84	20295
85	19797
86	18868
87	17894
88	17464
89	16825
90	16375
91	15691
92	15575
93	15272
94	14458
95	14311
96	13334
97	13176
98	12467
99	11941
100	11389
101	11089
102	10781
103	10251
104	9777
105	9784
106	9148
107	8995
108	8667
109	8173
110	8025
111	7975
112	7573
113	7058
114	6758
115	6607
116	6564
117	6352
118	5982
119	5774
120	5572
121	5356
122	5167
123	5086
124	5042
125	4859
126	4515
127	4426
128	4360
129	4151
130	4009
131	3990
132	3579
133	3572
134	3333
135	3483
136	3406
137	3479
138	3300
139	3012
140	3082
141	3167
142	2897
143	3075
144	3025
145	2918
146	2883
147	2998
148	2757
149	2696
150	2623
151	2568
152	2544
153	2449
154	2465
155	2572
156	2501
157	2396
158	2368
159	2269
160	2335
161	2227
162	2169
163	2152
164	2182
165	1984
166	1905
167	1970
168	1847
169	1854
170	1837
171	1710
172	1853
173	1682
174	1774
175	1757
176	1730
177	1691
178	1684
179	1613
180	1621
181	1580
182	1549
183	1513
184	1573
185	1489
186	1474
187	1465
188	1447
189	1329
190	1285
191	1300
192	1303
193	1352
194	1448
195	1240
196	1222
197	1141
198	1252
199	1113
200	1193
201	1189
202	1155
203	1128
204	1090
205	1129
206	1055
207	976
208	1014
209	1052
210	1022
211	1062
212	1121
213	1070
214	982
215	918
216	955
217	944
218	951
219	1031
220	912
221	927
222	896
223	910
224	929
225	920
226	844
227	886
228	931
229	890
230	848
231	788
232	789
233	709
234	690
235	686
236	730
237	765
238	737
239	691
240	736
241	757
242	790
243	796
244	736
245	762
246	794
247	795
248	760
249	765
250	202668

