## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	397
3	354
4	374
5	371
6	412
7	396
8	399
9	426
10	423
11	417
12	465
13	469
14	474
15	439
16	485
17	498
18	554
19	2117
20	2486
21	2265
22	1465
23	1264
24	1100
25	1214
26	932
27	1059
28	962
29	928
30	996
31	1085
32	1091
33	970
34	977
35	924
36	940
37	1053
38	917
39	981
40	1035
41	1010
42	1034
43	1089
44	1074
45	1080
46	1190
47	1144
48	1380
49	1512
50	1543
51	1690
52	1585
53	1575
54	1724
55	1693
56	1656
57	1672
58	1738
59	1851
60	1770
61	1848
62	1870
63	1801
64	1880
65	1897
66	1883
67	1991
68	1934
69	2035
70	2063
71	2143
72	2078
73	2218
74	2131
75	2336
76	2211
77	2475
78	2964
79	3104
80	3146
81	3200
82	3189
83	3295
84	3406
85	3372
86	3477
87	3507
88	3542
89	3659
90	3775
91	3834
92	3888
93	3904
94	3866
95	3987
96	4045
97	4202
98	4129
99	4231
100	4361
101	4370
102	4448
103	4453
104	4610
105	4645
106	4821
107	4670
108	4766
109	4837
110	5112
111	5339
112	5491
113	5644
114	5513
115	5528
116	5558
117	5647
118	5926
119	5743
120	5900
121	6079
122	6133
123	6256
124	6388
125	6411
126	6401
127	6578
128	6668
129	6851
130	7060
131	7036
132	7292
133	7384
134	7663
135	7458
136	7622
137	7764
138	7955
139	8185
140	8296
141	8574
142	8629
143	8571
144	8743
145	9076
146	9653
147	9865
148	10199
149	10054
150	10274
151	10558
152	10621
153	10587
154	10732
155	10853
156	11087
157	11251
158	11364
159	11626
160	11944
161	11908
162	12285
163	12494
164	12653
165	12813
166	13286
167	13448
168	13714
169	13836
170	14048
171	14494
172	14743
173	14799
174	15099
175	15508
176	15793
177	16001
178	16365
179	16892
180	17163
181	17438
182	17765
183	18071
184	18566
185	18654
186	19557
187	19923
188	20211
189	20556
190	21216
191	21661
192	22157
193	22591
194	22949
195	23440
196	23914
197	24484
198	25161
199	25367
200	25976
201	26817
202	27221
203	27637
204	28435
205	29185
206	29504
207	30174
208	30948
209	31763
210	32778
211	33349
212	34059
213	34697
214	35305
215	36249
216	36963
217	38240
218	38972
219	39985
220	40977
221	41637
222	42366
223	43874
224	44859
225	45646
226	46548
227	47340
228	48875
229	49956
230	51047
231	52579
232	53212
233	54753
234	55883
235	57468
236	58798
237	60062
238	61172
239	63363
240	64679
241	66036
242	67654
243	68684
244	70935
245	72158
246	73634
247	75209
248	77663
249	79368
250	81229
251	83194
252	84818
253	86356
254	88500
255	90245
256	92036
257	94360
258	96957
259	99007
260	101523
261	102859
262	105650
263	107913
264	110242
265	113128
266	114945
267	117431
268	119675
269	122992
270	125824
271	128672
272	131186
273	134287
274	136513
275	138983
276	141836
277	144377
278	147464
279	150795
280	153126
281	157244
282	159727
283	163603
284	167081
285	170033
286	174282
287	176096
288	180283
289	183740
290	186552
291	190750
292	194087
293	198298
294	201869
295	204156
296	208530
297	212800
298	217044
299	220744
300	223643
301	227620
302	232402
303	236435
304	239830
305	241815
306	246352
307	248970
308	253094
309	257330
310	260371
311	265438
312	269529
313	273378
314	277098
315	280127
316	283290
317	288012
318	291112
319	294337
320	297795
321	301914
322	305359
323	309617
324	313607
325	317160
326	320290
327	322721
328	326169
329	329810
330	333201
331	335565
332	339311
333	343190
334	346539
335	350857
336	352930
337	355887
338	358665
339	361518
340	363693
341	366119
342	368547
343	371713
344	374504
345	377164
346	379158
347	381289
348	382162
349	386843
350	386572
351	389625
352	391811
353	393569
354	396192
355	397784
356	399384
357	400672
358	402274
359	403004
360	405155
361	403593
362	406052
363	407190
364	407170
365	409012
366	409486
367	411562
368	411534
369	411342
370	412675
371	412302
372	411346
373	413114
374	411761
375	413304
376	412975
377	413077
378	412178
379	412244
380	410943
381	409768
382	409823
383	407789
384	409154
385	408905
386	408000
387	406455
388	405557
389	404239
390	403948
391	403567
392	400558
393	400375
394	399285
395	397250
396	396617
397	395929
398	393551
399	392263
400	389751
401	388660
402	386109
403	386088
404	384037
405	381281
406	379226
407	378095
408	376032
409	374038
410	372704
411	370444
412	368639
413	365664
414	364499
415	361461
416	359524
417	357921
418	356566
419	354180
420	352239
421	348224
422	347355
423	344100
424	342969
425	338660
426	337282
427	334618
428	332743
429	330971
430	328065
431	325190
432	322365
433	320427
434	318204
435	315883
436	310914
437	310667
438	308593
439	305852
440	303712
441	301241
442	298885
443	295993
444	293766
445	290227
446	288338
447	285188
448	283715
449	281503
450	279169
451	276701
452	273695
453	271236
454	268024
455	266104
456	264418
457	261190
458	258530
459	257391
460	253310
461	251547
462	249609
463	247480
464	244211
465	242640
466	239202
467	236905
468	234679
469	232590
470	230400
471	228120
472	225981
473	223679
474	221040
475	218905
476	216796
477	213734
478	211364
479	209690
480	207013
481	205268
482	203990
483	200868
484	198571
485	196178
486	193833
487	191940
488	189911
489	187447
490	184811
491	183191
492	180874
493	179882
494	176591
495	174942
496	172033
497	170106
498	167466
499	165629
500	163884
501	160496
502	159911
503	157456
504	155852
505	153727
506	152163
507	149675
508	147922
509	145900
510	144229
511	142336
512	140749
513	138697
514	136436
515	135053
516	133083
517	131543
518	130621
519	128962
520	127538
521	125284
522	123764
523	122498
524	120876
525	118536
526	117455
527	115512
528	114282
529	112425
530	111047
531	108903
532	107539
533	106034
534	104284
535	102749
536	101492
537	100151
538	98566
539	97560
540	95588
541	94520
542	92832
543	91337
544	90474
545	89644
546	87057
547	86223
548	84787
549	83548
550	82779
551	81118
552	80340
553	78699
554	77794
555	76896
556	75078
557	73331
558	72550
559	71311
560	69800
561	68291
562	67819
563	66475
564	65511
565	64489
566	63278
567	62336
568	61300
569	60432
570	59015
571	58384
572	57312
573	56309
574	55852
575	54603
576	53227
577	52588
578	51992
579	50627
580	50106
581	49180
582	48524
583	47243
584	46857
585	45688
586	44579
587	43924
588	43311
589	42451
590	42170
591	41186
592	40438
593	39310
594	39213
595	38059
596	37830
597	36729
598	36327
599	35525
600	35043
601	34611
602	33518
603	33266
604	32529
605	31811
606	31188
607	30476
608	29833
609	29648
610	28939
611	28211
612	28021
613	27389
614	26847
615	26315
616	25922
617	25331
618	24824
619	24208
620	24083
621	23733
622	22984
623	22301
624	22330
625	21900
626	21692
627	20891
628	20574
629	20188
630	19847
631	19587
