## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	117996006
1	46337049
2	78147615
3	112956148
4	145540692
5	172716110
6	192904833
7	205277493
8	209763003
9	206673356
10	196888977
11	181629537
12	162181769
13	140099880
14	117044865
15	94630280
16	74016125
17	56202449
18	41377778
19	29678121
20	20766997
21	14199097
22	9588261
23	6409696
24	4294947
25	2904738
26	2010011
27	1430734
28	1063443
29	822741
30	657313
31	545918
32	459629
33	395873
34	344270
35	304953
36	269859
37	241023
38	218631
39	198565
40	181410
41	165307
42	153613
43	142508
44	132409
45	123637
46	115297
47	106257
48	100534
49	93230
50	87837
51	82486
52	77792
53	72951
54	69267
55	65864
56	61907
57	58919
58	55405
59	52493
60	50044
61	47153
62	45378
63	43732
64	41779
65	40168
66	38609
67	37317
68	35510
69	33565
70	32455
71	31121
72	30675
73	29419
74	28915
75	27761
76	26637
77	25457
78	24483
79	23948
80	22939
81	22324
82	21352
83	20628
84	19995
85	19521
86	18755
87	17815
88	17184
89	16756
90	16028
91	15382
92	14469
93	13844
94	13597
95	12863
96	12125
97	11191
98	10841
99	10716
100	10253
101	9831
102	9454
103	9125
104	8878
105	8609
106	8255
107	8142
108	7727
109	7679
110	7025
111	6751
112	6718
113	6346
114	6322
115	6126
116	5899
117	5801
118	5419
119	5062
120	5055
121	5030
122	4847
123	4579
124	4707
125	4484
126	4239
127	4062
128	3924
129	3715
130	3736
131	3647
132	3515
133	3574
134	3351
135	3237
136	3165
137	3185
138	3064
139	2951
140	2865
141	2734
142	2646
143	2582
144	2645
145	2543
146	2528
147	2272
148	2258
149	2325
150	2336
151	2243
152	2155
153	2027
154	2053
155	1951
156	1928
157	1877
158	1732
159	1726
160	1729
161	1573
162	1616
163	1550
164	1524
165	1498
166	1436
167	1475
168	1471
169	1494
170	1459
171	1462
172	1519
173	1409
174	1477
175	1360
176	1396
177	1310
178	1425
179	1488
180	1488
181	1387
182	1283
183	1387
184	1237
185	1206
186	1148
187	1189
188	1161
189	1090
190	1111
191	1069
192	1087
193	1023
194	1113
195	1079
196	1064
197	961
198	948
199	970
200	926
201	904
202	850
203	908
204	866
205	849
206	897
207	885
208	910
209	898
210	868
211	823
212	807
213	751
214	793
215	843
216	860
217	817
218	810
219	913
220	938
221	840
222	811
223	784
224	728
225	767
226	727
227	684
228	695
229	663
230	661
231	628
232	638
233	632
234	659
235	607
236	662
237	605
238	617
239	606
240	625
241	599
242	666
243	653
244	680
245	631
246	610
247	603
248	582
249	630
250	210145

