## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	114521988
1	41232694
2	72631250
3	110046284
4	148591065
5	183725013
6	211668584
7	229498135
8	235357614
9	229393784
10	213129947
11	189258748
12	161007681
13	131869494
14	103996681
15	79282739
16	58583309
17	42030148
18	29445929
19	20179411
20	13624040
21	9088856
22	6080805
23	4086766
24	2798196
25	1959652
26	1413454
27	1061798
28	825710
29	656748
30	538909
31	449392
32	386123
33	332469
34	289239
35	255018
36	222580
37	197582
38	177642
39	161849
40	146671
41	133172
42	121883
43	111364
44	102516
45	93649
46	86736
47	81916
48	76525
49	71155
50	67207
51	63443
52	59810
53	55905
54	53479
55	50933
56	47977
57	46172
58	42362
59	39237
60	37244
61	35021
62	32547
63	32040
64	30337
65	28778
66	27358
67	26653
68	25307
69	24222
70	22682
71	21214
72	20142
73	19367
74	18765
75	17866
76	17557
77	16418
78	15756
79	15602
80	15420
81	14607
82	14259
83	13776
84	13056
85	12579
86	11963
87	11242
88	11151
89	10499
90	9686
91	9380
92	8716
93	8679
94	8649
95	8396
96	8092
97	7488
98	7243
99	7211
100	6640
101	6303
102	6177
103	6006
104	5736
105	5419
106	5037
107	5054
108	4729
109	4693
110	4515
111	4408
112	4411
113	4147
114	4039
115	3904
116	3653
117	3834
118	3596
119	3645
120	3677
121	3591
122	3510
123	3556
124	3573
125	3283
126	3199
127	3118
128	3102
129	2914
130	2925
131	2852
132	2888
133	2693
134	2793
135	2733
136	2598
137	2507
138	2500
139	2538
140	2464
141	2404
142	2383
143	2321
144	2278
145	2172
146	2181
147	2179
148	2066
149	2019
150	2006
151	2145
152	1893
153	1835
154	1861
155	1700
156	1686
157	1865
158	1785
159	1766
160	1682
161	1591
162	1611
163	1580
164	1563
165	1558
166	1426
167	1484
168	1362
169	1378
170	1355
171	1421
172	1287
173	1286
174	1242
175	1275
176	1256
177	1173
178	1135
179	1136
180	1118
181	1060
182	1057
183	1156
184	1035
185	1087
186	1170
187	1178
188	1125
189	1075
190	1072
191	1068
192	963
193	1015
194	969
195	946
196	912
197	933
198	869
199	901
200	908
201	929
202	899
203	786
204	839
205	851
206	828
207	1045
208	867
209	796
210	800
211	849
212	811
213	794
214	853
215	823
216	784
217	744
218	710
219	669
220	626
221	609
222	626
223	665
224	593
225	612
226	651
227	599
228	622
229	609
230	709
231	610
232	619
233	635
234	610
235	564
236	578
237	515
238	535
239	560
240	600
241	588
242	569
243	650
244	617
245	568
246	582
247	554
248	565
249	544
250	196510

