## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	104297472
1	28276598
2	62070207
3	113953507
4	175305429
5	233371325
6	275997371
7	295185675
8	289263798
9	262835579
10	222676974
11	177084437
12	133030574
13	94887582
14	64475958
15	42193900
16	26743773
17	16546445
18	10147898
19	6274574
20	3975264
21	2631173
22	1822452
23	1338172
24	1031440
25	825396
26	674184
27	566314
28	482810
29	413762
30	359503
31	314773
32	276558
33	242695
34	214881
35	192762
36	172152
37	154861
38	139658
39	125970
40	114603
41	106264
42	99745
43	91834
44	86129
45	79184
46	74036
47	69245
48	65635
49	61098
50	57256
51	53565
52	50101
53	46955
54	43970
55	41382
56	39310
57	37251
58	35028
59	32867
60	29658
61	27713
62	26986
63	26101
64	24681
65	23078
66	21521
67	19745
68	19217
69	18236
70	17043
71	16078
72	15897
73	14787
74	14128
75	13677
76	12791
77	12437
78	11214
79	10697
80	10359
81	9882
82	9354
83	8754
84	7997
85	7573
86	7290
87	7032
88	6733
89	6429
90	6126
91	5946
92	5684
93	5363
94	5392
95	5183
96	5000
97	4842
98	4802
99	4688
100	4350
101	4407
102	4208
103	3904
104	3940
105	3830
106	3781
107	3749
108	3454
109	3436
110	3423
111	3141
112	3130
113	3112
114	3019
115	2975
116	2905
117	2743
118	2773
119	2782
120	2758
121	2687
122	2658
123	2405
124	2385
125	2353
126	2283
127	2359
128	2337
129	2142
130	2047
131	1920
132	1919
133	1876
134	1874
135	1905
136	1870
137	1840
138	1817
139	1878
140	1784
141	1739
142	1778
143	1739
144	1682
145	1623
146	1558
147	1636
148	1621
149	1604
150	1574
151	1560
152	1479
153	1480
154	1391
155	1329
156	1385
157	1288
158	1266
159	1239
160	1296
161	1193
162	1244
163	1350
164	1346
165	1294
166	1319
167	1263
168	1125
169	1171
170	1189
171	1113
172	1070
173	1056
174	1035
175	1012
176	1019
177	1101
178	1018
179	1040
180	1002
181	985
182	928
183	977
184	974
185	974
186	989
187	968
188	850
189	868
190	906
191	895
192	899
193	882
194	827
195	827
196	772
197	721
198	697
199	732
200	735
201	733
202	661
203	717
204	661
205	621
206	642
207	634
208	654
209	604
210	629
211	583
212	558
213	594
214	621
215	550
216	649
217	673
218	629
219	579
220	494
221	580
222	519
223	535
224	558
225	588
226	527
227	510
228	481
229	475
230	562
231	581
232	584
233	552
234	509
235	503
236	548
237	522
238	652
239	504
240	561
241	588
242	549
243	493
244	506
245	538
246	567
247	550
248	551
249	520
250	201081

