## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	114915513
1	40767780
2	75137017
3	119451416
4	167700845
5	212725947
6	247382386
7	266361261
8	267654234
9	251395509
10	222065713
11	184870905
12	145507914
13	108682817
14	77321869
15	52622095
16	34449614
17	21828516
18	13502859
19	8258036
20	5057049
21	3166713
22	2054534
23	1405846
24	1018933
25	787670
26	635400
27	530552
28	446623
29	386528
30	341077
31	302657
32	270850
33	245308
34	218144
35	199108
36	182245
37	165187
38	151232
39	142036
40	131089
41	122755
42	113645
43	105274
44	99346
45	92659
46	85047
47	78933
48	73974
49	70197
50	65766
51	60950
52	56879
53	53556
54	50463
55	46495
56	42925
57	40301
58	37649
59	35394
60	32816
61	31407
62	29440
63	27446
64	26108
65	24080
66	23187
67	22199
68	20608
69	19492
70	18615
71	18119
72	16984
73	16497
74	15494
75	14557
76	14339
77	13827
78	13201
79	12248
80	11614
81	10973
82	10591
83	10060
84	9889
85	9192
86	8930
87	8819
88	8488
89	8254
90	7963
91	7342
92	6960
93	6766
94	6691
95	6565
96	6301
97	6300
98	5997
99	5424
100	5278
101	5061
102	4847
103	4772
104	4851
105	4653
106	4325
107	4376
108	4168
109	3989
110	4013
111	3865
112	3736
113	3540
114	3434
115	3483
116	3410
117	3298
118	3305
119	3042
120	2891
121	2627
122	2780
123	2649
124	2808
125	2637
126	2562
127	2607
128	2512
129	2439
130	2370
131	2388
132	2289
133	2316
134	2338
135	2365
136	2277
137	2175
138	2125
139	1914
140	1975
141	1982
142	1982
143	1953
144	1959
145	1897
146	2050
147	2042
148	1800
149	1768
150	1918
151	1839
152	1594
153	1774
154	1632
155	1565
156	1573
157	1491
158	1356
159	1401
160	1352
161	1385
162	1226
163	1193
164	1243
165	1319
166	1273
167	1167
168	1261
169	1225
170	1325
171	1276
172	1258
173	1231
174	1214
175	1295
176	1137
177	1166
178	1115
179	1067
180	1012
181	943
182	1062
183	1060
184	1022
185	991
186	1042
187	1025
188	991
189	1026
190	1031
191	909
192	901
193	1012
194	957
195	910
196	928
197	892
198	892
199	858
200	948
201	913
202	975
203	958
204	945
205	915
206	832
207	851
208	827
209	811
210	792
211	756
212	691
213	728
214	746
215	806
216	798
217	783
218	776
219	832
220	794
221	695
222	707
223	698
224	693
225	647
226	623
227	647
228	605
229	662
230	621
231	599
232	656
233	682
234	724
235	707
236	642
237	645
238	681
239	650
240	611
241	615
242	634
243	549
244	616
245	544
246	531
247	600
248	496
249	503
250	190464

