## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	199027297
1	48088696
2	95389942
3	171126217
4	254964892
5	320248969
6	346983940
7	330451984
8	281103072
9	216534553
10	152684173
11	99578880
12	60567351
13	34577247
14	18729761
15	9735047
16	4935636
17	2503971
18	1327117
19	765944
20	490295
21	351917
22	271784
23	224440
24	189768
25	163260
26	141671
27	123557
28	110621
29	97568
30	85980
31	77469
32	68819
33	62135
34	56843
35	51321
36	47900
37	43906
38	40601
39	36822
40	33611
41	31450
42	29554
43	27612
44	25757
45	24203
46	23070
47	21577
48	20331
49	19376
50	17829
51	16709
52	15455
53	14639
54	13496
55	12704
56	12114
57	11138
58	10484
59	9944
60	9405
61	8768
62	8300
63	7905
64	7430
65	7032
66	6686
67	6203
68	5965
69	5488
70	5351
71	5020
72	4700
73	4357
74	4069
75	3872
76	3655
77	3401
78	3289
79	3089
80	2908
81	2824
82	2653
83	2566
84	2369
85	2312
86	2227
87	2151
88	2073
89	2053
90	1889
91	1834
92	1726
93	1648
94	1556
95	1476
96	1448
97	1466
98	1286
99	1241
100	1276
101	1142
102	1176
103	1111
104	1148
105	1063
106	1050
107	993
108	919
109	950
110	934
111	906
112	903
113	915
114	854
115	787
116	817
117	795
118	826
119	772
120	772
121	695
122	705
123	691
124	640
125	652
126	666
127	692
128	638
129	577
130	603
131	539
132	569
133	524
134	507
135	558
136	553
137	581
138	552
139	558
140	545
141	542
142	563
143	548
144	566
145	531
146	519
147	534
148	523
149	477
150	514
151	477
152	464
153	493
154	460
155	510
156	476
157	418
158	430
159	418
160	434
161	451
162	439
163	427
164	373
165	396
166	408
167	428
168	402
169	396
170	402
171	365
172	350
173	373
174	357
175	357
176	406
177	358
178	395
179	390
180	396
181	424
182	415
183	381
184	347
185	358
186	373
187	393
188	345
189	379
190	374
191	370
192	381
193	363
194	367
195	373
196	353
197	386
198	358
199	398
200	393
201	404
202	388
203	394
204	402
205	439
206	452
207	436
208	431
209	424
210	410
211	437
212	462
213	442
214	464
215	433
216	473
217	474
218	461
219	482
220	464
221	501
222	509
223	541
224	525
225	558
226	537
227	494
228	542
229	550
230	576
231	578
232	583
233	636
234	611
235	620
236	622
237	639
238	677
239	624
240	668
241	710
242	677
243	727
244	709
245	730
246	703
247	751
248	803
249	756
250	93010

