## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	427
3	422
4	468
5	440
6	478
7	456
8	489
9	483
10	491
11	518
12	490
13	531
14	514
15	571
16	547
17	618
18	649
19	2901
20	3567
21	4156
22	1851
23	1448
24	1399
25	1577
26	1323
27	1380
28	1375
29	1237
30	1358
31	1363
32	1369
33	1267
34	1367
35	1182
36	1237
37	1306
38	1213
39	1243
40	1375
41	1307
42	1327
43	1367
44	1297
45	1343
46	1531
47	1375
48	1570
49	1508
50	1574
51	2023
52	1912
53	2111
54	2180
55	2089
56	2148
57	2118
58	2213
59	2187
60	2309
61	2364
62	2364
63	2393
64	2444
65	2368
66	2601
67	2512
68	2617
69	2661
70	2732
71	2798
72	2847
73	2961
74	2881
75	2962
76	3079
77	3094
78	3183
79	3453
80	3969
81	4197
82	4210
83	4452
84	4453
85	4509
86	4718
87	4750
88	4929
89	4988
90	5313
91	5054
92	5222
93	5318
94	5239
95	5258
96	5307
97	5430
98	5541
99	5496
100	5674
101	5727
102	5891
103	5857
104	5980
105	6132
106	6227
107	5971
108	6072
109	6235
110	6463
111	6875
112	7080
113	7394
114	7354
115	7345
116	7297
117	7321
118	7749
119	7788
120	7847
121	7940
122	8228
123	8152
124	8335
125	8472
126	8619
127	8608
128	8766
129	8936
130	8988
131	9224
132	9451
133	9599
134	9959
135	9900
136	10017
137	10045
138	10411
139	10625
140	10827
141	11157
142	11228
143	11305
144	11471
145	11684
146	12061
147	12785
148	13260
149	13404
150	13650
151	13646
152	13723
153	13976
154	14105
155	14308
156	14506
157	14935
158	15059
159	15283
160	15631
161	15900
162	16155
163	16356
164	16653
165	17181
166	17277
167	17630
168	17986
169	18362
170	18432
171	19123
172	19224
173	19757
174	20272
175	20359
176	21100
177	21348
178	22048
179	22467
180	22404
181	23410
182	23660
183	23943
184	24499
185	24800
186	26209
187	26709
188	27435
189	27851
190	28003
191	28974
192	29020
193	29689
194	30172
195	30960
196	31591
197	32418
198	33050
199	33700
200	34343
201	35083
202	36007
203	36448
204	37430
205	38215
206	39071
207	39923
208	40506
209	41783
210	42431
211	43922
212	44576
213	45492
214	46095
215	47296
216	48425
217	49867
218	50727
219	51508
220	53436
221	54727
222	55424
223	56667
224	57939
225	58841
226	60331
227	61508
228	63425
229	64425
230	66477
231	67447
232	69624
233	70962
234	72717
235	74114
236	75215
237	77823
238	79036
239	81493
240	83186
241	84704
242	87352
243	88875
244	90586
245	92405
246	94593
247	96859
248	99386
249	101617
250	104371
251	107081
252	108227
253	110671
254	113560
255	114888
256	118068
257	120192
258	124018
259	126592
260	129454
261	133141
262	135887
263	138454
264	141225
265	143873
266	147094
267	150217
268	153125
269	157272
270	159908
271	164652
272	167527
273	171284
274	175459
275	177746
276	181723
277	184275
278	188168
279	192463
280	196723
281	201496
282	205756
283	209476
284	213736
285	217684
286	222189
287	224732
288	230309
289	234844
290	238991
291	243726
292	248772
293	254009
294	258098
295	263347
296	267656
297	272350
298	277685
299	282206
300	287315
301	291009
302	296072
303	300777
304	307142
305	311330
306	315797
307	318706
308	326107
309	329067
310	332956
311	338029
312	344506
313	349717
314	354826
315	358315
316	363939
317	368183
318	371157
319	376309
320	381654
321	386649
322	391777
323	396250
324	401037
325	405053
326	409228
327	413625
328	417953
329	420255
330	425228
331	429012
332	433837
333	437981
334	441472
335	446662
336	449348
337	452196
338	457796
339	461193
340	463889
341	467410
342	469570
343	472171
344	477207
345	480694
346	482776
347	484636
348	488757
349	489679
350	491948
351	495598
352	496909
353	499764
354	500660
355	503411
356	506529
357	506699
358	508922
359	508058
360	510360
361	512132
362	512641
363	513461
364	516607
365	517737
366	515446
367	517744
368	517608
369	519377
370	518610
371	517823
372	518843
373	518927
374	518097
375	518722
376	518984
377	519179
378	519135
379	517233
380	516363
381	515652
382	514482
383	512261
384	511275
385	510798
386	509746
387	509394
388	508152
389	507522
390	505689
391	502078
392	500398
393	499625
394	496164
395	494120
396	494176
397	491118
398	487507
399	488506
400	486639
401	483114
402	481117
403	479076
404	475564
405	472616
406	470435
407	468846
408	466658
409	463247
410	461585
411	459732
412	454292
413	451431
414	449156
415	446394
416	444005
417	440744
418	438181
419	434398
420	433611
421	429485
422	426540
423	422471
424	419112
425	417223
426	412972
427	410291
428	408348
429	404081
430	401443
431	398120
432	395362
433	391569
434	388572
435	385322
436	382494
437	378219
438	375293
439	372388
440	370841
441	367271
442	362720
443	360175
444	357209
445	353998
446	348808
447	346865
448	343543
449	340845
450	338231
451	334261
452	331410
453	328719
454	324181
455	321736
456	317912
457	315230
458	312203
459	308919
460	306562
461	303031
462	300282
463	297083
464	293651
465	291053
466	287691
467	283785
468	281087
469	278244
470	275112
471	272894
472	268928
473	266488
474	263351
475	261585
476	257276
477	254254
478	252160
479	248984
480	246141
481	243599
482	241336
483	238110
484	235309
485	231758
486	229616
487	226333
488	223397
489	221092
490	217940
491	215666
492	211199
493	208070
494	205927
495	203767
496	200861
497	198461
498	195358
499	192422
500	190674
501	188686
502	186106
503	183220
504	182006
505	178791
506	175893
507	173485
508	170631
509	168756
510	166463
511	164270
512	162491
513	160054
514	157414
515	155056
516	153936
517	151879
518	149850
519	148382
520	146225
521	143642
522	142070
523	139835
524	137520
525	135772
526	133770
527	131018
528	129696
529	127439
530	125556
531	123404
532	121692
533	120175
534	118702
535	115840
536	114744
537	112690
538	111365
539	108930
540	107630
541	105409
542	104634
543	102784
544	101165
545	99283
546	98164
547	96482
548	95180
549	93205
550	91880
551	90383
552	88436
553	86200
554	84783
555	83097
556	82418
557	80878
558	79877
559	78406
560	76851
561	74833
562	74775
563	73298
564	72240
565	71268
566	70126
567	67937
568	67005
569	65876
570	64644
571	63934
572	62691
573	61868
574	60679
575	59898
576	58158
577	57162
578	55826
579	55137
580	54211
581	53321
582	52597
583	51122
584	50116
585	49562
586	48602
587	47821
588	46790
589	46145
590	44943
591	44307
592	43455
593	42909
594	42155
595	41296
596	40567
597	39802
598	39367
599	37976
600	36974
601	36569
602	35804
603	35154
604	34419
605	33694
606	33495
607	32757
608	32112
609	31347
610	30954
611	30287
612	29967
613	29323
614	28454
615	27782
616	27364
617	26807
618	26258
619	25967
620	25457
621	24829
622	24508
623	23940
624	23587
625	23255
626	22586
627	22509
628	21881
629	21417
630	21138
631	20581
632	20170
633	20223
634	19695
635	19149
636	19037
637	18353
638	18119
639	17695
640	17305
641	16914
642	16617
643	16239
644	15955
645	15657
646	15510
647	15103
648	14919
649	14601
650	14382
651	13851
652	13812
653	13459
654	13522
655	13031
656	12708
657	12580
658	12412
659	12009
660	11899
661	11904
662	11478
663	11170
664	11108
665	10948
666	10785
667	10582
668	10347
669	10179
670	9890
671	9767
672	9551
673	9356
674	9280
675	9077
676	8643
677	8427
678	8449
679	8127
680	8114
681	7973
682	7733
683	7665
684	7660
685	7404
686	7358
687	7196
688	7071
689	6839
690	6790
691	6782
692	6692
693	6484
694	6390
695	6284
696	6052
697	6115
698	5953
699	5994
700	5786
701	5727
702	5552
703	5339
704	5339
705	5385
706	5090
707	5074
708	4844
709	4826
710	4885
711	4676
712	4575
713	4691
714	4471
715	4371
716	4298
717	4237
718	4134
719	4141
720	3971
721	3967
722	4096
723	3826
724	3818
725	3906
726	3788
727	3715
728	3591
729	3365
730	3524
731	3483
732	3369
733	3351
734	3237
735	3168
736	3044
737	3099
738	2973
739	3031
740	2885
741	2918
742	2835
743	2689
744	2802
745	2780
746	2680
747	2703
748	2684
749	2518
750	2618
751	2479
752	2512
753	2464
754	2315
755	2294
756	2397
757	2292
758	2310
759	2138
760	2166
761	2173
762	2161
763	2080
764	2007
765	1954
766	1994
767	1962
768	1909
769	1951
770	1908
771	1850
772	1823
773	1824
774	1823
775	1794
776	1789
777	1890
778	1765
779	1699
780	1634
781	1613
782	1697
783	1698
784	1378
785	1309
786	1279
787	1260
788	1208
789	1213
790	1230
791	1241
792	1156
793	1199
794	1207
795	1093
796	1128
797	1078
798	1104
799	1104
800	1106
801	1102
802	1037
803	1134
804	1089
805	1013
806	999
807	955
808	1013
809	1030
810	973
811	950
812	920
813	906
814	953
815	939
816	893
817	901
818	890
819	918
820	925
