## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	103501358
1	11495736
2	17680366
3	29081717
4	45291704
5	66224199
6	90708794
7	117508416
8	144277489
9	168872105
10	188560087
11	201429178
12	206147524
13	202289020
14	190629957
15	172920612
16	151101065
17	127432056
18	103867230
19	81946216
20	62683002
21	46611592
22	33856290
23	24068365
24	16820512
25	11607809
26	7996320
27	5525016
28	3863862
29	2771137
30	2050991
31	1564244
32	1232257
33	1004664
34	838823
35	716310
36	619622
37	545606
38	485463
39	432635
40	387281
41	346493
42	311885
43	286184
44	259458
45	236965
46	215617
47	198367
48	181622
49	168011
50	157550
51	146467
52	135451
53	126610
54	118193
55	111871
56	104247
57	98830
58	93086
59	88350
60	83249
61	78187
62	75320
63	71074
64	68730
65	66065
66	62927
67	60010
68	57837
69	55498
70	52092
71	50608
72	48641
73	46600
74	45514
75	43996
76	42561
77	41445
78	39406
79	39298
80	38111
81	36081
82	34771
83	34056
84	33297
85	32186
86	31900
87	31105
88	29832
89	29269
90	28328
91	27871
92	27180
93	26498
94	26061
95	25695
96	25183
97	24513
98	23642
99	23461
100	22518
101	21922
102	21326
103	20271
104	20046
105	19287
106	18626
107	18240
108	17672
109	17051
110	16906
111	16254
112	15851
113	15384
114	14812
115	14626
116	14177
117	13746
118	13381
119	13069
120	12558
121	11710
122	11341
123	11088
124	10617
125	10324
126	9967
127	9454
128	9439
129	9129
130	9060
131	8869
132	8226
133	8193
134	7908
135	7691
136	7621
137	7340
138	7150
139	6868
140	6643
141	6416
142	6204
143	6006
144	5557
145	5369
146	5169
147	5039
148	4887
149	4642
150	4637
151	4327
152	4229
153	4066
154	3954
155	3844
156	3615
157	3602
158	3438
159	3381
160	3057
161	3200
162	3019
163	3041
164	2874
165	2699
166	2740
167	2702
168	2806
169	2536
170	2592
171	2569
172	2503
173	2496
174	2372
175	2407
176	2384
177	2240
178	2285
179	2104
180	2095
181	2016
182	2113
183	2141
184	1936
185	1911
186	1900
187	1827
188	1852
189	1795
190	1722
191	1767
192	1720
193	1702
194	1671
195	1734
196	1752
197	1720
198	1712
199	1636
200	1634
201	1635
202	1522
203	1543
204	1510
205	1374
206	1413
207	1337
208	1372
209	1419
210	1432
211	1356
212	1465
213	1419
214	1399
215	1349
216	1248
217	1278
218	1313
219	1272
220	1209
221	1257
222	1197
223	1154
224	1163
225	1077
226	1249
227	1212
228	1137
229	1247
230	1166
231	1159
232	1079
233	1119
234	1090
235	1092
236	1045
237	1063
238	970
239	998
240	983
241	994
242	971
243	933
244	958
245	997
246	927
247	932
248	937
249	923
250	258896

