## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	250709910
1	164763639
2	236553887
3	283826744
4	302432378
5	295348848
6	268230903
7	228515361
8	183791239
9	140273108
10	101884995
11	70852179
12	47280721
13	30373619
14	18851656
15	11365810
16	6703852
17	3879533
18	2233509
19	1299063
20	772769
21	483253
22	322370
23	229778
24	175026
25	141604
26	117401
27	99316
28	86563
29	75020
30	66072
31	58136
32	52647
33	47519
34	43847
35	40100
36	36888
37	34227
38	31458
39	30142
40	27451
41	25444
42	23279
43	21538
44	19925
45	19230
46	17490
47	16935
48	15871
49	14840
50	14032
51	13045
52	12513
53	11363
54	10431
55	9882
56	9364
57	8573
58	8199
59	7630
60	7081
61	6740
62	6281
63	5971
64	5589
65	5304
66	4963
67	4757
68	4570
69	4235
70	4102
71	4120
72	3834
73	3648
74	3689
75	3720
76	3425
77	3504
78	3524
79	3414
80	3371
81	3376
82	3243
83	3240
84	3106
85	2986
86	2988
87	3023
88	2923
89	2843
90	2934
91	2839
92	2828
93	2669
94	2812
95	2626
96	2640
97	2561
98	2567
99	2491
100	2567
101	2452
102	2385
103	2369
104	2481
105	2377
106	2343
107	2221
108	2117
109	2160
110	2090
111	2147
112	2004
113	1971
114	1910
115	1827
116	1817
117	1799
118	1807
119	1748
120	1665
121	1551
122	1554
123	1486
124	1353
125	1345
126	1303
127	1348
128	1288
129	1287
130	1198
131	1165
132	1106
133	1101
134	1093
135	994
136	1060
137	971
138	917
139	893
140	834
141	872
142	874
143	778
144	790
145	785
146	723
147	785
148	739
149	787
150	733
151	715
152	766
153	708
154	796
155	797
156	804
157	784
158	714
159	784
160	733
161	786
162	746
163	754
164	705
165	740
166	673
167	710
168	733
169	713
170	678
171	632
172	700
173	641
174	669
175	677
176	679
177	642
178	659
179	637
180	704
181	681
182	671
183	714
184	655
185	734
186	712
187	731
188	744
189	709
190	724
191	730
192	761
193	745
194	724
195	772
196	718
197	686
198	683
199	704
200	668
201	705
202	678
203	677
204	726
205	703
206	685
207	678
208	708
209	650
210	706
211	715
212	693
213	670
214	686
215	690
216	672
217	708
218	647
219	690
220	667
221	705
222	635
223	686
224	668
225	685
226	658
227	664
228	627
229	622
230	657
231	722
232	689
233	687
234	633
235	650
236	590
237	561
238	536
239	576
240	518
241	522
242	532
243	518
244	483
245	477
246	497
247	464
248	461
249	414
250	68232

