## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	479
3	507
4	475
5	489
6	495
7	510
8	518
9	506
10	533
11	554
12	550
13	529
14	585
15	595
16	572
17	599
18	671
19	2918
20	3257
21	5127
22	1609
23	1337
24	1430
25	1710
26	1366
27	1456
28	1364
29	1307
30	1367
31	1518
32	1495
33	1348
34	1385
35	1462
36	1369
37	1467
38	1414
39	1397
40	1476
41	1462
42	1507
43	1609
44	1603
45	1538
46	1681
47	1597
48	1742
49	1743
50	1702
51	1853
52	1750
53	1890
54	1776
55	1950
56	2185
57	2329
58	2424
59	2483
60	2468
61	2660
62	2672
63	2588
64	2790
65	2772
66	2789
67	2851
68	2856
69	2903
70	2971
71	3007
72	3171
73	3353
74	3259
75	3340
76	3429
77	3484
78	3545
79	3637
80	3662
81	3776
82	3873
83	3837
84	4072
85	4033
86	4137
87	4137
88	4131
89	4593
90	4992
91	5212
92	5435
93	5363
94	5276
95	5324
96	5271
97	5399
98	5377
99	5487
100	5396
101	5511
102	5697
103	5569
104	5705
105	5756
106	5917
107	5850
108	5805
109	5889
110	5827
111	5804
112	6021
113	6114
114	6032
115	5907
116	6163
117	6209
118	6241
119	6252
120	6342
121	6357
122	6299
123	6505
124	6549
125	6482
126	6496
127	6692
128	7007
129	7250
130	7232
131	7431
132	7483
133	7514
134	7481
135	7636
136	7838
137	7732
138	7969
139	7794
140	7982
141	8291
142	8234
143	8418
144	8440
145	8677
146	8504
147	8651
148	9253
149	8845
150	9254
151	9452
152	9495
153	9752
154	9547
155	9655
156	9684
157	10056
158	10107
159	10258
160	10417
161	10456
162	10798
163	10870
164	11043
165	11280
166	11583
167	11612
168	11801
169	11752
170	12367
171	13108
172	13260
173	13487
174	13708
175	13981
176	14156
177	14475
178	14667
179	14948
180	15247
181	15547
182	15960
183	16035
184	16591
185	16955
186	17776
187	17727
188	18084
189	18456
190	18993
191	19437
192	19574
193	20192
194	20551
195	21014
196	21550
197	22189
198	22575
199	23444
200	23747
201	24215
202	25167
203	25358
204	26182
205	26743
206	27235
207	28102
208	28909
209	29567
210	30519
211	31177
212	31711
213	32890
214	33487
215	34555
216	35515
217	36408
218	37632
219	38426
220	39315
221	40418
222	41679
223	42507
224	44223
225	45406
226	46608
227	47333
228	49085
229	50516
230	51184
231	53219
232	54203
233	55438
234	56622
235	58253
236	59302
237	61537
238	63190
239	65079
240	66783
241	68362
242	69654
243	71281
244	73500
245	75391
246	77142
247	79285
248	81296
249	83227
250	85643
251	87357
252	89747
253	92073
254	94130
255	96228
256	98652
257	101317
258	103749
259	105908
260	108724
261	111833
262	114119
263	116949
264	119752
265	121670
266	124580
267	126975
268	130670
269	133012
270	136780
271	140624
272	142155
273	145162
274	147685
275	151382
276	154333
277	157343
278	160562
279	163665
280	167316
281	170734
282	174960
283	178247
284	181025
285	185468
286	188356
287	193312
288	198259
289	200648
290	205003
291	207953
292	210990
293	214362
294	218060
295	222173
296	223892
297	226438
298	230190
299	234281
300	236743
301	242050
302	245186
303	248139
304	251532
305	254430
306	257471
307	260428
308	262842
309	266127
310	269442
311	273404
312	276198
313	280003
314	281867
315	284915
316	288116
317	290429
318	292438
319	296553
320	298204
321	299799
322	304138
323	307279
324	309658
325	312520
326	313722
327	316040
328	317305
329	318414
330	321915
331	322788
332	325921
333	327566
334	328815
335	330157
336	332887
337	333735
338	334592
339	336190
340	337496
341	337811
342	340177
343	341069
344	343614
345	345096
346	344868
347	346145
348	346548
349	345878
350	346766
351	346399
352	348860
353	349301
354	349796
355	351923
356	350819
357	350434
358	350343
359	351149
360	350048
361	349759
362	350209
363	350585
364	350900
365	351398
366	350188
367	350493
368	349385
369	349333
370	348253
371	347492
372	346849
373	346076
374	345955
375	344093
376	344648
377	343775
378	342764
379	342251
380	340415
381	338266
382	336523
383	337521
384	336751
385	335147
386	335121
387	334078
388	332880
389	331926
390	329915
391	329145
392	326524
393	325608
394	324400
395	323503
396	322307
397	321446
398	319977
399	318766
400	316402
401	315968
402	312565
403	311410
404	307570
405	307898
406	307218
407	305869
408	304518
409	302923
410	301174
411	297559
412	295885
413	294919
414	292528
415	289958
416	289605
417	288562
418	286430
419	284511
420	283416
421	280018
422	278214
423	276519
424	274141
425	271606
426	270895
427	269069
428	267244
429	266110
430	264336
431	262278
432	259081
433	257507
434	255130
435	253256
436	250794
437	249551
438	247784
439	245980
440	244093
441	242189
442	239932
443	238235
444	235588
445	233705
446	231971
447	230119
448	228014
449	227117
450	225265
451	222981
452	220648
453	218920
454	216781
455	214998
456	212299
457	209998
458	208887
459	206828
460	205147
461	204208
462	202221
463	200734
464	196682
465	195885
466	193758
467	191079
468	189428
469	187356
470	186220
471	184666
472	182793
473	181428
474	178252
475	177496
476	174785
477	172321
478	171531
479	168345
480	167418
481	166038
482	164533
483	162507
484	160434
485	159793
486	157413
487	155282
488	153678
489	152028
490	150357
491	148893
492	147197
493	145466
494	144330
495	141711
496	140605
497	139108
498	136600
499	133950
500	131826
501	130328
502	129362
503	128142
504	125912
505	124591
506	123058
507	121319
508	119853
509	118795
510	117075
511	116215
512	114952
513	114093
514	112294
515	110839
516	108866
517	107912
518	106803
519	105931
520	104036
521	102697
522	101501
523	100685
524	99005
525	97506
526	96471
527	94623
528	93436
529	92450
530	91167
531	89533
532	88799
533	88041
534	86083
535	85676
536	83916
537	83279
538	82150
539	80927
540	80266
541	79275
542	77468
543	76652
544	75865
545	74910
546	74082
547	72476
548	71767
549	70332
550	69423
551	69031
552	67652
553	67157
554	65807
555	65212
556	64423
557	63643
558	62400
559	61802
560	60433
561	59631
562	59051
563	58312
564	57167
565	56423
566	55155
567	54401
568	54019
569	52866
570	52116
571	51348
572	50758
573	50050
574	49871
575	48868
576	48217
577	47376
578	46841
579	46381
580	45387
581	44735
582	44180
583	43709
584	43200
585	42534
586	41714
587	41194
588	40850
589	40247
590	39425
591	38990
592	38401
593	38097
594	37586
595	36618
596	36695
597	36030
598	35550
599	35078
600	34951
601	34047
602	33662
603	33269
604	33313
605	32468
606	32260
607	31470
608	31411
609	31098
610	30439
611	29879
612	29698
613	29091
614	28618
615	28612
616	28146
617	27257
618	27229
619	27022
620	26608
621	26070
622	25926
623	25602
624	25389
625	24984
626	24491
627	24379
628	23909
629	23725
630	23408
631	23564
632	22705
633	22576
634	22521
635	22063
636	21817
637	21784
638	21531
639	21157
640	20786
641	20782
642	20540
643	20029
644	20067
645	19712
646	19565
647	19274
648	19199
649	19055
650	18730
651	18461
652	18117
653	17942
654	17984
655	17655
656	17384
657	17183
658	17092
659	16877
660	16766
661	16389
662	16280
663	16120
664	16011
665	15922
666	15601
667	15390
668	15320
669	15269
670	14777
671	14782
672	14725
673	14533
674	14540
675	14229
676	14123
677	13984
678	14024
679	13794
680	13656
681	13554
682	13290
683	13556
684	12853
685	12882
686	12864
687	12628
688	12764
689	12304
690	12330
691	12406
692	12516
693	11997
694	11921
695	11769
696	11815
697	11687
698	11332
699	11332
700	11193
701	11006
702	11127
703	10800
704	10779
705	10814
706	10629
707	10509
708	10370
709	10430
710	10130
711	10214
712	9924
713	10002
714	9886
715	9901
716	9835
717	9713
718	9630
719	9614
720	9432
721	9471
722	9457
723	9518
724	9193
725	9182
726	9083
727	8957
728	9031
729	8865
730	8751
731	8703
732	8540
733	8529
734	8378
735	8411
736	8417
737	8048
738	8160
739	8068
740	8021
741	7838
742	7934
743	8068
744	7805
745	7814
746	7795
747	7682
748	7596
749	7748
750	7953
751	7426
752	7552
753	7439
754	7195
755	7239
756	7052
757	7095
758	7104
759	6994
760	6959
761	6663
762	6690
763	6731
764	6707
765	6515
766	6546
767	6382
768	6487
769	6334
770	6473
771	6231
772	6113
773	6177
774	6080
775	6285
776	5912
777	5960
778	6128
779	5923
780	5927
781	5951
782	5852
783	5757
784	5834
785	5709
786	5638
787	5635
788	5564
789	5578
790	5484
791	5626
792	5445
793	5426
794	5399
795	5351
796	5217
797	5213
798	5336
799	5104
800	5012
801	5116
