## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	351
3	351
4	358
5	356
6	370
7	351
8	337
9	372
10	401
11	394
12	390
13	424
14	415
15	403
16	398
17	519
18	619
19	1951
20	2512
21	2850
22	1390
23	1020
24	994
25	1098
26	921
27	936
28	887
29	809
30	932
31	984
32	925
33	878
34	930
35	949
36	864
37	908
38	885
39	913
40	939
41	942
42	963
43	1047
44	937
45	1104
46	1447
47	1421
48	1385
49	1418
50	1408
51	1604
52	1414
53	1429
54	1556
55	1444
56	1503
57	1554
58	1598
59	1596
60	1683
61	1684
62	1765
63	1738
64	1761
65	1651
66	1778
67	1750
68	1805
69	1875
70	1873
71	1837
72	1924
73	1990
74	1970
75	2161
76	2652
77	2703
78	2655
79	2793
80	2772
81	2864
82	2935
83	2875
84	3061
85	3103
86	3278
87	3218
88	3328
89	3299
90	3383
91	3427
92	3551
93	3512
94	3560
95	3604
96	3654
97	3783
98	3763
99	3846
100	3950
101	4023
102	4060
103	4098
104	4179
105	4097
106	4244
107	4241
108	4492
109	4841
110	4816
111	4882
112	4827
113	4960
114	4993
115	5044
116	4981
117	5176
118	5113
119	5245
120	5176
121	5356
122	5449
123	5657
124	5559
125	5691
126	5727
127	5839
128	5974
129	5972
130	6074
131	6216
132	6263
133	6425
134	6473
135	6555
136	6622
137	6673
138	6906
139	6870
140	7095
141	7236
142	7166
143	7271
144	7592
145	7949
146	8115
147	8288
148	8573
149	8499
150	8619
151	8721
152	8769
153	9108
154	8948
155	9047
156	9186
157	9296
158	9613
159	9506
160	9825
161	9931
162	10167
163	10164
164	10417
165	10434
166	10752
167	10848
168	11120
169	11247
170	11609
171	11886
172	11814
173	11971
174	12267
175	12731
176	12906
177	13005
178	13236
179	13289
180	13655
181	13943
182	14110
183	14284
184	14517
185	14963
186	15663
187	15874
188	16300
189	16724
190	16624
191	17381
192	17511
193	18063
194	18310
195	18344
196	18896
197	19219
198	19732
199	19982
200	20487
201	20973
202	21247
203	21671
204	22088
205	22762
206	23231
207	23788
208	24280
209	24815
210	25455
211	26140
212	26251
213	27167
214	27771
215	28089
216	28815
217	29952
218	30536
219	30944
220	32355
221	32408
222	33400
223	33903
224	34947
225	35506
226	36358
227	37072
228	37949
229	38952
230	40232
231	41228
232	42241
233	42917
234	43798
235	44914
236	46372
237	47469
238	48578
239	50111
240	50966
241	52312
242	53667
243	54558
244	55516
245	56933
246	58088
247	59634
248	61058
249	62951
250	64396
251	65771
252	67339
253	69192
254	70051
255	71965
256	74075
257	75527
258	77004
259	78543
260	81049
261	82648
262	84284
263	86487
264	88158
265	90384
266	92262
267	94326
268	96559
269	98885
270	100375
271	103316
272	105669
273	107580
274	109985
275	111887
276	113942
277	116498
278	118845
279	121977
280	123954
281	126767
282	129702
283	131526
284	135002
285	137904
286	140422
287	143590
288	146016
289	149164
290	151188
291	154886
292	157802
293	160348
294	162553
