## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	100276068
1	12147539
2	22322385
3	40484505
4	65563416
5	95302405
6	126409407
7	155576601
8	179718400
9	197244121
10	206800109
11	208136431
12	201721639
13	188440386
14	170023277
15	148143044
16	124885459
17	101876675
18	80554841
19	61802808
20	46117880
21	33527147
22	23819019
23	16613525
24	11449365
25	7858895
26	5394419
27	3749834
28	2672463
29	1955083
30	1484772
31	1163258
32	947000
33	791773
34	678197
35	584841
36	513121
37	449523
38	396017
39	352397
40	314297
41	282664
42	253852
43	229403
44	209052
45	188852
46	170907
47	154803
48	141432
49	130267
50	120034
51	110366
52	103251
53	96263
54	88941
55	83600
56	78696
57	73869
58	69186
59	65021
60	60630
61	57273
62	53771
63	51090
64	48875
65	47112
66	44370
67	42431
68	40787
69	38922
70	36901
71	35821
72	34508
73	32920
74	31331
75	30144
76	28185
77	27256
78	25886
79	24566
80	24084
81	23427
82	22313
83	21667
84	21403
85	20369
86	19864
87	18953
88	18342
89	17816
90	17521
91	16908
92	16179
93	15389
94	15218
95	14446
96	14315
97	13765
98	13273
99	12908
100	12468
101	12278
102	11769
103	11237
104	10604
105	10263
106	10084
107	9595
108	9375
109	9209
110	8944
111	8744
112	8431
113	8233
114	7863
115	7538
116	7227
117	6940
118	6756
119	6757
120	6685
121	6447
122	6186
123	5936
124	6019
125	5900
126	5652
127	5286
128	5204
129	4942
130	5010
131	4998
132	5102
133	4688
134	4536
135	4498
136	4386
137	4305
138	4176
139	4027
140	4109
141	3796
142	3721
143	3788
144	3767
145	3679
146	3509
147	3486
148	3340
149	3365
150	3300
151	3072
152	3080
153	3078
154	3067
155	3083
156	2974
157	2830
158	2666
159	2604
160	2516
161	2433
162	2356
163	2265
164	2471
165	2295
166	2208
167	2183
168	2133
169	2177
170	2087
171	2095
172	2078
173	1958
174	2105
175	2018
176	2039
177	2055
178	1923
179	1916
180	1878
181	1906
182	1731
183	1829
184	1857
185	1861
186	1851
187	1729
188	1687
189	1710
190	1587
191	1563
192	1547
193	1540
194	1475
195	1481
196	1456
197	1379
198	1459
199	1376
200	1457
201	1363
202	1314
203	1254
204	1322
205	1257
206	1186
207	1257
208	1096
209	1111
210	1091
211	1105
212	1191
213	1056
214	1115
215	1184
216	1137
217	1180
218	1089
219	1100
220	1057
221	1051
222	1026
223	1054
224	918
225	976
226	916
227	923
228	904
229	929
230	846
231	847
232	904
233	775
234	829
235	811
236	853
237	827
238	781
239	798
240	698
241	661
242	668
243	695
244	668
245	679
246	640
247	685
248	643
249	670
250	240338

