## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	251
3	261
4	266
5	231
6	275
7	271
8	276
9	253
10	259
11	304
12	307
13	332
14	327
15	323
16	338
17	341
18	369
19	1199
20	1449
21	1209
22	850
23	730
24	620
25	674
26	648
27	660
28	631
29	591
30	600
31	630
32	664
33	589
34	585
35	581
36	648
37	606
38	627
39	656
40	673
41	674
42	705
43	687
44	707
45	651
46	766
47	845
48	1012
49	1012
50	996
51	1047
52	1005
53	1008
54	1068
55	1047
56	1081
57	1079
58	1106
59	1155
60	1100
61	1173
62	1178
63	1193
64	1230
65	1292
66	1241
67	1239
68	1340
69	1331
70	1334
71	1326
72	1361
73	1414
74	1383
75	1448
76	1502
77	1733
78	1991
79	1988
80	1977
81	2087
82	2171
83	2135
84	2165
85	2238
86	2317
87	2269
88	2397
89	2440
90	2435
91	2541
92	2667
93	2669
94	2625
95	2664
96	2697
97	2785
98	2811
99	2959
100	2877
101	2999
102	3006
103	3033
104	3076
105	3127
106	3176
107	3151
108	3065
109	3219
110	3467
111	3584
112	3645
113	3713
114	3668
115	3769
116	3718
117	3742
118	3841
119	3782
120	3851
121	3920
122	4043
123	4047
124	4192
125	4078
126	4156
127	4243
128	4281
129	4484
130	4497
131	4432
132	4557
133	4661
134	4707
135	4779
136	4893
137	4851
138	4959
139	4980
140	5106
141	5396
142	5343
143	5452
144	5352
145	5557
146	5928
147	5991
148	6276
149	6109
150	6341
151	6142
152	6388
153	6334
154	6472
155	6479
156	6664
157	6790
158	6782
159	6957
160	7034
161	7052
162	7155
163	7313
164	7520
165	7491
166	7500
167	7729
168	7840
169	8019
170	8099
171	8357
172	8462
173	8651
174	8594
175	8768
176	8927
177	9038
178	9359
179	9385
180	9561
181	9521
182	9888
183	10080
184	10098
185	10486
186	10863
187	11041
188	11377
189	11574
190	11786
191	11766
192	12078
193	12437
194	12434
195	12784
196	12884
197	13067
198	13665
199	13715
200	14140
201	14308
202	14714
203	15046
204	15204
205	15579
206	15834
207	16040
208	16412
209	16960
210	17140
211	17641
212	17916
213	18720
214	18873
215	19107
216	19722
217	20053
218	20401
219	20921
220	21592
221	21794
222	22231
223	22773
224	23262
225	23887
226	24272
227	24626
228	25363
229	25847
230	26810
231	27298
232	27750
233	28278
234	28666
235	30099
236	30588
237	30902
238	31618
239	32629
240	33369
241	33949
242	35178
243	35726
244	36603
245	37154
246	37965
247	38598
248	39830
249	40701
250	41691
251	42690
252	43820
253	44488
254	44951
255	46386
256	47790
257	48257
258	49450
259	51167
260	51926
261	52919
262	54471
263	55448
264	56301
265	58356
266	58979
267	60200
268	61571
269	62707
270	64408
271	66109
272	66777
273	68286
274	70133
275	71131
276	72491
277	74262
278	75864
279	77553
280	78551
281	80230
282	82447
283	83629
284	85071
285	87117
286	88909
287	90217
288	92297
289	93745
290	95750
291	97974
