## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	194067177
1	48798616
2	80662131
3	121571702
4	163680963
5	201084748
6	228606446
7	242606929
8	242051432
9	228342675
10	204404183
11	174355740
12	142106606
13	110967704
14	83375444
15	60383977
16	42316735
17	28762815
18	19068085
19	12350887
20	7838960
21	4909018
22	3053611
23	1902213
24	1196947
25	773529
26	521512
27	369786
28	275740
29	215586
30	174927
31	147866
32	126656
33	111235
34	99187
35	89298
36	80515
37	72739
38	66574
39	60549
40	56268
41	52014
42	47968
43	44251
44	40620
45	38181
46	35620
47	34089
48	31780
49	30369
50	28951
51	26633
52	25015
53	22939
54	21904
55	20794
56	19721
57	18536
58	17379
59	16288
60	15355
61	14596
62	13907
63	13145
64	12523
65	11654
66	11004
67	10320
68	9652
69	9132
70	8839
71	8187
72	8004
73	7579
74	7320
75	6891
76	6678
77	6519
78	6274
79	6135
80	5802
81	5645
82	5290
83	5003
84	4846
85	4750
86	4506
87	4327
88	4151
89	3893
90	3754
91	3592
92	3522
93	3282
94	3101
95	2952
96	2855
97	2626
98	2545
99	2388
100	2325
101	2301
102	2256
103	2146
104	2107
105	2012
106	1974
107	1934
108	1796
109	1806
110	1752
111	1620
112	1696
113	1594
114	1494
115	1469
116	1427
117	1443
118	1389
119	1329
120	1335
121	1422
122	1330
123	1415
124	1381
125	1302
126	1296
127	1244
128	1249
129	1275
130	1169
131	1098
132	1041
133	1088
134	1103
135	1052
136	1084
137	1057
138	996
139	975
140	992
141	945
142	1012
143	971
144	941
145	984
146	960
147	913
148	866
149	829
150	809
151	726
152	768
153	726
154	730
155	670
156	655
157	665
158	669
159	632
160	684
161	642
162	685
163	621
164	621
165	603
166	618
167	685
168	626
169	625
170	587
171	563
172	615
173	560
174	601
175	567
176	578
177	542
178	539
179	509
180	520
181	509
182	485
183	483
184	480
185	509
186	522
187	502
188	483
189	506
190	488
191	466
192	479
193	491
194	463
195	425
196	437
197	403
198	419
199	349
200	355
201	368
202	355
203	372
204	380
205	362
206	349
207	359
208	372
209	320
210	321
211	348
212	332
213	364
214	311
215	333
216	327
217	346
218	318
219	322
220	294
221	284
222	305
223	273
224	314
225	261
226	282
227	302
228	307
229	304
230	301
231	305
232	325
233	296
234	315
235	282
236	288
237	256
238	283
239	262
240	264
241	302
242	266
243	278
244	296
245	286
246	245
247	273
248	278
249	267
250	116950

