## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	234964898
1	158437206
2	281729941
3	377801423
4	407503231
5	371403122
6	295828806
7	210869277
8	136920451
9	82032714
10	45844534
11	24129742
12	12103248
13	5872795
14	2822182
15	1380038
16	722693
17	418364
18	270990
19	194979
20	152946
21	126440
22	105986
23	91603
24	79209
25	69474
26	61695
27	55399
28	48827
29	43761
30	39272
31	34980
32	31392
33	28270
34	24760
35	21840
36	19949
37	17677
38	15605
39	14429
40	12974
41	11869
42	10628
43	9719
44	8860
45	8144
46	7319
47	6883
48	6505
49	5993
50	5863
51	5610
52	5420
53	5363
54	5129
55	5153
56	5112
57	5043
58	5061
59	5115
60	5105
61	5194
62	5127
63	5103
64	5145
65	5307
66	5300
67	5237
68	5233
69	5399
70	5378
71	5327
72	5145
73	5116
74	5043
75	4966
76	4901
77	4750
78	4729
79	4451
80	4364
81	4312
82	4162
83	3980
84	3917
85	3689
86	3711
87	3360
88	3260
89	3152
90	2976
91	2788
92	2740
93	2630
94	2345
95	2291
96	2143
97	2065
98	1946
99	1890
100	1922
101	1750
102	1631
103	1659
104	1484
105	1419
106	1337
107	1209
108	1100
109	987
110	958
111	947
112	913
113	947
114	846
115	858
116	801
117	780
118	750
119	743
120	761
121	711
122	672
123	669
124	700
125	739
126	768
127	737
128	768
129	776
130	840
131	794
132	737
133	750
134	691
135	667
136	691
137	730
138	771
139	688
140	766
141	716
142	719
143	795
144	751
145	718
146	742
147	806
148	885
149	839
150	817
151	829
152	853
153	841
154	820
155	796
156	839
157	831
158	844
159	873
160	875
161	878
162	868
163	884
164	955
165	905
166	939
167	954
168	916
169	924
170	990
171	957
172	974
173	1013
174	966
175	1041
176	949
177	927
178	915
179	889
180	849
181	801
182	806
183	814
184	829
185	763
186	826
187	779
188	753
189	817
190	771
191	784
192	751
193	718
194	712
195	683
196	742
197	580
198	635
199	611
200	621
201	659
202	673
203	655
204	634
205	670
206	646
207	595
208	604
209	558
210	584
211	540
212	534
213	529
214	508
215	498
216	540
217	489
218	474
219	458
220	450
221	446
222	441
223	412
224	396
225	376
226	379
227	398
228	378
229	380
230	389
231	378
232	299
233	328
234	339
235	318
236	315
237	309
238	298
239	290
240	305
241	273
242	269
243	226
244	235
245	228
246	227
247	218
248	177
249	161
250	35281

