## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	144619778
1	127979651
2	233329402
3	322629253
4	366683332
5	359563026
6	314795344
7	251394472
8	185822319
9	128852474
10	84394571
11	52742959
12	31748408
13	18486129
14	10608533
15	6078781
16	3534491
17	2140787
18	1372287
19	926393
20	668964
21	510386
22	402021
23	327622
24	270314
25	229970
26	197863
27	173227
28	152648
29	134448
30	122182
31	108520
32	97247
33	86278
34	78199
35	72659
36	67159
37	60969
38	56257
39	51866
40	48111
41	44990
42	40180
43	37495
44	35423
45	32846
46	31382
47	28811
48	26955
49	25665
50	23874
51	22871
52	21149
53	20314
54	18752
55	17671
56	17431
57	16204
58	15580
59	15634
60	15044
61	14100
62	13942
63	13545
64	13127
65	12391
66	12248
67	11721
68	11494
69	10902
70	10563
71	10230
72	9875
73	9522
74	9156
75	9016
76	8726
77	8630
78	8493
79	8302
80	7877
81	7730
82	7303
83	7112
84	6807
85	6727
86	6440
87	6518
88	6395
89	6051
90	6094
91	5586
92	5224
93	5188
94	5096
95	5016
96	4808
97	4706
98	4242
99	4175
100	4017
101	3950
102	3933
103	3791
104	3662
105	3858
106	3515
107	3396
108	3145
109	3242
110	3359
111	3114
112	2894
113	2891
114	2768
115	2615
116	2545
117	2358
118	2299
119	2246
120	2396
121	2258
122	2069
123	2106
124	1918
125	1976
126	1873
127	1892
128	1735
129	1802
130	1650
131	1613
132	1672
133	1484
134	1503
135	1549
136	1452
137	1438
138	1443
139	1439
140	1315
141	1405
142	1269
143	1307
144	1326
145	1306
146	1225
147	1144
148	1298
149	1177
150	1168
151	1152
152	1185
153	1095
154	1103
155	1121
156	1181
157	1106
158	1053
159	1126
160	1169
161	1270
162	1132
163	1168
164	1177
165	1043
166	1062
167	996
168	1044
169	1065
170	1094
171	1074
172	1142
173	1083
174	1188
175	1047
176	1154
177	1156
178	968
179	1000
180	1089
181	1084
182	1174
183	1126
184	1036
185	1082
186	1069
187	1112
188	1161
189	1080
190	1023
191	974
192	1143
193	1137
194	1130
195	1037
196	1025
197	1112
198	1054
199	1079
200	1119
201	1059
202	1023
203	1047
204	985
205	1038
206	983
207	1032
208	1085
209	966
210	956
211	1102
212	1151
213	1002
214	1003
215	980
216	1002
217	1036
218	997
219	1036
220	1015
221	945
222	889
223	859
224	902
225	908
226	811
227	899
228	798
229	752
230	775
231	750
232	752
233	683
234	767
235	668
236	696
237	733
238	678
239	735
240	735
241	678
242	673
243	671
244	692
245	607
246	646
247	660
248	587
249	645
250	120953

