## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	242771392
1	129874041
2	169962247
3	195972695
4	209353792
5	212973184
6	208918774
7	198618476
8	183778791
9	166023149
10	146241169
11	125875989
12	105789254
13	86888494
14	69593791
15	54375917
16	41444862
17	30823124
18	22394917
19	15918344
20	11072401
21	7555158
22	5069660
23	3363311
24	2213679
25	1449411
26	947545
27	632835
28	432504
29	306793
30	225968
31	171918
32	137340
33	113651
34	96891
35	85466
36	75600
37	67343
38	61294
39	56212
40	51396
41	46689
42	43500
43	41200
44	37859
45	35720
46	32990
47	31150
48	29177
49	27228
50	25633
51	23750
52	22217
53	21003
54	20070
55	18803
56	17941
57	16773
58	15898
59	15045
60	14398
61	13592
62	12734
63	11950
64	11422
65	10950
66	10114
67	9422
68	9068
69	8571
70	8019
71	7516
72	7135
73	6867
74	6464
75	6120
76	6013
77	5586
78	5473
79	5176
80	5149
81	4982
82	4551
83	4371
84	4264
85	4094
86	3927
87	3794
88	3556
89	3686
90	3504
91	3437
92	3307
93	3208
94	3064
95	3054
96	2890
97	2878
98	2799
99	2622
100	2561
101	2579
102	2560
103	2490
104	2376
105	2304
106	2242
107	2091
108	2037
109	1998
110	2005
111	1898
112	1827
113	1858
114	1805
115	1754
116	1748
117	1711
118	1606
119	1583
120	1594
121	1568
122	1529
123	1461
124	1413
125	1468
126	1450
127	1363
128	1331
129	1322
130	1297
131	1341
132	1224
133	1199
134	1197
135	1090
136	1028
137	1041
138	975
139	980
140	1026
141	966
142	946
143	913
144	872
145	937
146	918
147	902
148	850
149	844
150	842
151	846
152	808
153	776
154	787
155	750
156	798
157	770
158	778
159	752
160	765
161	723
162	680
163	690
164	747
165	644
166	635
167	681
168	686
169	679
170	646
171	632
172	575
173	548
174	554
175	548
176	578
177	598
178	546
179	566
180	557
181	581
182	608
183	551
184	513
185	512
186	473
187	515
188	445
189	539
190	512
191	486
192	481
193	471
194	464
195	460
196	439
197	469
198	396
199	427
200	371
201	396
202	403
203	346
204	347
205	393
206	369
207	356
208	405
209	363
210	373
211	369
212	375
213	394
214	386
215	363
216	366
217	384
218	355
219	363
220	394
221	375
222	377
223	375
224	356
225	409
226	402
227	358
228	358
229	415
230	433
231	424
232	405
233	393
234	373
235	393
236	376
237	394
238	345
239	362
240	346
241	383
242	353
243	332
244	370
245	370
246	361
247	378
248	369
249	369
250	106919

