## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	189409681
1	24637075
2	38305932
3	66345189
4	106424187
5	153410091
6	199574237
7	236531545
8	258002622
9	260758424
10	245825371
11	217423065
12	181353384
13	143195431
14	107420147
15	76930956
16	52713575
17	34716185
18	22100494
19	13677235
20	8275529
21	4936508
22	2937424
23	1770844
24	1099340
25	721643
26	501967
27	373188
28	294825
29	243109
30	206069
31	179771
32	158498
33	141392
34	127676
35	115649
36	105734
37	96069
38	87993
39	80585
40	74411
41	68593
42	64039
43	60249
44	56055
45	53080
46	50286
47	47283
48	44902
49	41988
50	39048
51	37500
52	35520
53	34341
54	32860
55	31215
56	29845
57	28097
58	27296
59	26276
60	25109
61	23735
62	22653
63	21632
64	20829
65	19815
66	18911
67	18074
68	16658
69	16307
70	15435
71	14745
72	13627
73	13040
74	12220
75	11510
76	11033
77	10178
78	9577
79	9409
80	8598
81	8058
82	7756
83	7424
84	7001
85	6539
86	6182
87	5859
88	5667
89	5498
90	5132
91	4998
92	4765
93	4607
94	4444
95	4361
96	4264
97	4081
98	3848
99	3574
100	3454
101	3362
102	3114
103	2991
104	2976
105	2885
106	2697
107	2614
108	2572
109	2397
110	2385
111	2174
112	2174
113	2106
114	2046
115	1916
116	1967
117	1807
118	1766
119	1673
120	1572
121	1578
122	1528
123	1438
124	1522
125	1482
126	1404
127	1401
128	1344
129	1356
130	1256
131	1189
132	1180
133	1152
134	1128
135	1092
136	1072
137	1074
138	1040
139	1014
140	1002
141	980
142	901
143	908
144	919
145	900
146	876
147	813
148	852
149	797
150	757
151	745
152	724
153	739
154	717
155	658
156	691
157	748
158	662
159	650
160	631
161	629
162	623
163	586
164	577
165	606
166	613
167	599
168	552
169	566
170	567
171	528
172	527
173	526
174	537
175	474
176	489
177	479
178	421
179	459
180	423
181	454
182	409
183	424
184	413
185	372
186	433
187	383
188	413
189	377
190	386
191	400
192	386
193	361
194	401
195	404
196	377
197	405
198	398
199	392
200	393
201	398
202	381
203	386
204	392
205	375
206	382
207	355
208	323
209	373
210	312
211	370
212	352
213	317
214	364
215	359
216	304
217	332
218	271
219	312
220	294
221	279
222	281
223	314
224	265
225	290
226	308
227	258
228	234
229	282
230	264
231	264
232	279
233	296
234	263
235	275
236	229
237	293
238	266
239	246
240	253
241	246
242	264
243	242
244	260
245	245
246	233
247	224
248	221
249	261
250	129907

