## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	230333538
1	139262641
2	238704391
3	318089021
4	350904644
5	337157473
6	291919692
7	233100511
8	174358930
9	123384018
10	83041549
11	53368270
12	32921183
13	19496247
14	11148504
15	6205183
16	3401784
17	1861291
18	1038726
19	608459
20	379812
21	259501
22	192354
23	149922
24	120200
25	102670
26	88143
27	76813
28	68152
29	61387
30	55253
31	49230
32	44843
33	40260
34	36684
35	33254
36	30337
37	28102
38	26011
39	24122
40	22058
41	20271
42	18760
43	17019
44	15425
45	14203
46	12913
47	12025
48	11019
49	10155
50	9666
51	9544
52	9038
53	8291
54	7940
55	7674
56	7502
57	7226
58	7156
59	6878
60	6800
61	6717
62	6440
63	6212
64	5951
65	5697
66	5579
67	5463
68	5497
69	5374
70	5540
71	5551
72	5300
73	5284
74	5273
75	4977
76	4914
77	4694
78	4576
79	4549
80	4452
81	4404
82	4378
83	4186
84	4314
85	4085
86	4025
87	4009
88	3772
89	3735
90	3558
91	3423
92	3321
93	3185
94	3176
95	3090
96	3069
97	2982
98	2893
99	2811
100	2755
101	2761
102	2521
103	2509
104	2397
105	2301
106	2175
107	2057
108	2034
109	1901
110	1850
111	1794
112	1673
113	1575
114	1581
115	1587
116	1540
117	1471
118	1526
119	1415
120	1440
121	1346
122	1334
123	1267
124	1229
125	1245
126	1151
127	1082
128	1065
129	1045
130	1029
131	1023
132	1007
133	998
134	1002
135	982
136	1067
137	1088
138	1002
139	973
140	959
141	951
142	911
143	917
144	912
145	941
146	888
147	880
148	857
149	806
150	789
151	792
152	747
153	770
154	721
155	740
156	737
157	704
158	743
159	687
160	693
161	720
162	703
163	688
164	720
165	713
166	716
167	750
168	753
169	735
170	744
171	793
172	811
173	737
174	797
175	768
176	822
177	811
178	797
179	805
180	745
181	832
182	804
183	766
184	725
185	718
186	768
187	732
188	700
189	706
190	662
191	670
192	629
193	657
194	608
195	666
196	642
197	633
198	632
199	651
200	599
201	638
202	635
203	644
204	640
205	592
206	668
207	646
208	724
209	691
210	671
211	665
212	658
213	637
214	661
215	619
216	605
217	596
218	620
219	675
220	655
221	618
222	609
223	608
224	648
225	643
226	610
227	624
228	627
229	581
230	578
231	589
232	515
233	547
234	515
235	558
236	502
237	501
238	500
239	544
240	514
241	453
242	501
243	465
244	487
245	503
246	477
247	428
248	443
249	449
250	55928

