## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	530443619
1	382453930
2	333659531
3	285659366
4	245240698
5	208682963
6	173978124
7	140312183
8	108933138
9	81150632
10	57718025
11	39276250
12	25589834
13	15957391
14	9584140
15	5586250
16	3172869
17	1782526
18	1000093
19	577423
20	352627
21	233076
22	165668
23	127951
24	103131
25	86795
26	75421
27	65873
28	58311
29	51356
30	45392
31	40435
32	37020
33	33726
34	30186
35	27414
36	25292
37	22644
38	20039
39	18302
40	17081
41	16080
42	15225
43	14219
44	13167
45	12203
46	11521
47	10903
48	10058
49	9518
50	9067
51	8371
52	7745
53	7336
54	6916
55	6329
56	6080
57	5809
58	5376
59	5116
60	4718
61	4457
62	4295
63	4265
64	3991
65	3787
66	3693
67	3363
68	3145
69	2829
70	2860
71	2485
72	2369
73	2301
74	2175
75	2142
76	2258
77	2071
78	1910
79	1946
80	1822
81	1794
82	1675
83	1598
84	1540
85	1454
86	1422
87	1403
88	1392
89	1436
90	1327
91	1289
92	1311
93	1279
94	1183
95	1179
96	1133
97	1072
98	1057
99	1033
100	1071
101	970
102	973
103	996
104	984
105	994
106	920
107	910
108	915
109	928
110	975
111	956
112	941
113	948
114	930
115	899
116	821
117	792
118	807
119	803
120	775
121	696
122	681
123	699
124	641
125	660
126	652
127	613
128	643
129	649
130	642
131	662
132	639
133	585
134	582
135	551
136	558
137	573
138	600
139	575
140	579
141	548
142	615
143	563
144	565
145	573
146	534
147	546
148	543
149	528
150	523
151	531
152	480
153	463
154	469
155	422
156	454
157	437
158	441
159	454
160	434
161	436
162	425
163	427
164	408
165	436
166	460
167	440
168	393
169	423
170	423
171	418
172	400
173	382
174	387
175	406
176	418
177	398
178	396
179	359
180	394
181	418
182	360
183	352
184	393
185	362
186	379
187	376
188	387
189	407
190	410
191	370
192	335
193	370
194	344
195	332
196	307
197	334
198	305
199	297
200	280
201	285
202	312
203	294
204	327
205	306
206	303
207	275
208	303
209	270
210	338
211	305
212	271
213	284
214	285
215	305
216	310
217	308
218	292
219	304
220	284
221	286
222	282
223	296
224	337
225	287
226	333
227	278
228	308
229	322
230	338
231	354
232	311
233	330
234	269
235	342
236	322
237	305
238	269
239	258
240	289
241	305
242	271
243	295
244	295
245	305
246	212
247	222
248	236
249	227
250	45574

