## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	412503603
1	319277403
2	309829041
3	278616365
4	243607685
5	209019012
6	176449820
7	146678621
8	120065322
9	96903441
10	77253897
11	60875195
12	47445871
13	36702486
14	28172615
15	21480773
16	16319782
17	12362677
18	9361661
19	7109739
20	5397244
21	4100834
22	3110274
23	2361631
24	1783001
25	1341700
26	1004761
27	749542
28	556745
29	412899
30	308557
31	230981
32	173292
33	132877
34	102371
35	80953
36	66207
37	55132
38	46256
39	39995
40	34291
41	30684
42	27709
43	25539
44	23595
45	21915
46	20392
47	19020
48	17882
49	16537
50	15477
51	14329
52	13499
53	12549
54	11938
55	11293
56	10557
57	9944
58	9238
59	8656
60	8004
61	7683
62	7147
63	6883
64	6459
65	6249
66	5724
67	5371
68	5268
69	4988
70	4682
71	4588
72	4488
73	4297
74	4226
75	3992
76	3835
77	3720
78	3590
79	3510
80	3332
81	3235
82	2988
83	2919
84	2636
85	2612
86	2459
87	2405
88	2281
89	2186
90	2268
91	2239
92	2076
93	2015
94	1964
95	1931
96	1786
97	1708
98	1626
99	1502
100	1519
101	1508
102	1466
103	1432
104	1404
105	1372
106	1366
107	1301
108	1215
109	1184
110	1102
111	1166
112	1061
113	1095
114	1041
115	1089
116	1043
117	1000
118	998
119	965
120	1031
121	987
122	940
123	935
124	899
125	848
126	842
127	813
128	832
129	843
130	841
131	796
132	810
133	758
134	728
135	743
136	778
137	761
138	723
139	703
140	655
141	656
142	689
143	659
144	643
145	668
146	613
147	640
148	552
149	612
150	562
151	604
152	567
153	554
154	599
155	603
156	637
157	570
158	589
159	629
160	616
161	611
162	619
163	617
164	657
165	609
166	589
167	594
168	610
169	642
170	578
171	564
172	611
173	539
174	561
175	556
176	533
177	523
178	535
179	488
180	485
181	476
182	475
183	481
184	493
185	500
186	509
187	510
188	523
189	548
190	475
191	538
192	525
193	459
194	505
195	558
196	563
197	537
198	522
199	552
200	563
201	545
202	517
203	498
204	491
205	474
206	483
207	443
208	459
209	495
210	446
211	431
212	490
213	374
214	443
215	416
216	418
217	385
218	413
219	415
220	344
221	378
222	373
223	367
224	386
225	386
226	368
227	415
228	380
229	334
230	384
231	428
232	368
233	372
234	371
235	382
236	373
237	366
238	349
239	351
240	339
241	363
242	306
243	347
244	334
245	367
246	320
247	335
248	307
249	324
250	92182

