## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	194219840
1	46552116
2	77867126
3	119036161
4	161833772
5	199877803
6	228082284
7	243088760
8	243826512
9	231387147
10	208318752
11	178389424
12	145598211
13	113459080
14	84471853
15	60246709
16	41293593
17	27249810
18	17393012
19	10800336
20	6545820
21	3913250
22	2338834
23	1423560
24	897628
25	599046
26	428434
27	327465
28	266938
29	224940
30	194765
31	172257
32	154566
33	139175
34	125462
35	113605
36	102716
37	94061
38	85140
39	78367
40	71387
41	64734
42	59072
43	54383
44	50833
45	47860
46	44735
47	42515
48	39893
49	36878
50	35232
51	33179
52	31704
53	30584
54	28995
55	27970
56	26501
57	26173
58	24844
59	23979
60	22917
61	22218
62	21708
63	21199
64	20611
65	20384
66	19642
67	19283
68	18899
69	18054
70	17274
71	16842
72	15966
73	15257
74	14872
75	13860
76	13567
77	13045
78	12349
79	11856
80	11511
81	10951
82	10331
83	9931
84	9442
85	8950
86	8515
87	8286
88	7737
89	7446
90	6986
91	6781
92	6604
93	6175
94	5766
95	5600
96	5411
97	5167
98	4903
99	4672
100	4364
101	4173
102	4095
103	3876
104	3717
105	3521
106	3453
107	3214
108	3076
109	2915
110	2854
111	2684
112	2562
113	2468
114	2332
115	2221
116	2271
117	2180
118	2105
119	1965
120	1884
121	1808
122	1700
123	1676
124	1611
125	1518
126	1504
127	1520
128	1487
129	1438
130	1332
131	1345
132	1264
133	1265
134	1108
135	1143
136	1082
137	1001
138	1044
139	1046
140	1034
141	1045
142	931
143	982
144	920
145	910
146	903
147	917
148	913
149	871
150	874
151	856
152	885
153	833
154	815
155	829
156	772
157	857
158	766
159	791
160	792
161	766
162	728
163	739
164	736
165	683
166	684
167	725
168	701
169	684
170	712
171	668
172	690
173	703
174	710
175	660
176	651
177	604
178	599
179	564
180	573
181	556
182	570
183	510
184	552
185	593
186	483
187	527
188	478
189	471
190	428
191	476
192	503
193	458
194	454
195	442
196	430
197	446
198	449
199	451
200	435
201	435
202	397
203	391
204	391
205	397
206	353
207	393
208	415
209	386
210	402
211	473
212	393
213	382
214	383
215	390
216	354
217	414
218	370
219	375
220	346
221	365
222	377
223	390
224	395
225	380
226	369
227	342
228	385
229	351
230	319
231	340
232	302
233	307
234	325
235	332
236	289
237	327
238	302
239	289
240	301
241	305
242	296
243	263
244	307
245	268
246	272
247	277
248	292
249	249
250	115985

