## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	270010303
1	172989611
2	217572574
3	239618627
4	243878665
5	235164423
6	217716454
7	195361274
8	170802002
9	145864665
10	122012171
11	100166505
12	80606520
13	63504983
14	49037117
15	37064698
16	27397803
17	19786001
18	14000325
19	9712903
20	6592167
21	4397380
22	2888338
23	1877822
24	1208808
25	783468
26	513006
27	344593
28	239869
29	173702
30	133015
31	106364
32	89216
33	77225
34	66837
35	59579
36	53600
37	48152
38	43772
39	39068
40	35148
41	32726
42	29906
43	28201
44	26848
45	25035
46	23821
47	22219
48	20836
49	19081
50	18035
51	16631
52	15562
53	14528
54	13028
55	12462
56	11539
57	10708
58	10326
59	9517
60	9172
61	8554
62	7963
63	7540
64	7113
65	6855
66	6504
67	6361
68	6201
69	6039
70	5652
71	5430
72	5298
73	4993
74	4861
75	4635
76	4526
77	4236
78	4087
79	3957
80	3787
81	3698
82	3522
83	3430
84	3187
85	3103
86	2853
87	2760
88	2759
89	2545
90	2530
91	2336
92	2360
93	2153
94	2179
95	2079
96	2131
97	1967
98	1985
99	1861
100	1879
101	1767
102	1753
103	1688
104	1616
105	1603
106	1527
107	1522
108	1541
109	1521
110	1366
111	1343
112	1363
113	1289
114	1303
115	1227
116	1167
117	1150
118	1200
119	1157
120	1151
121	1098
122	1141
123	1078
124	1106
125	1094
126	1042
127	975
128	1020
129	951
130	995
131	995
132	1022
133	967
134	918
135	864
136	958
137	896
138	877
139	917
140	854
141	839
142	827
143	880
144	817
145	799
146	733
147	753
148	739
149	745
150	729
151	739
152	783
153	747
154	692
155	667
156	675
157	627
158	706
159	579
160	598
161	611
162	583
163	584
164	582
165	582
166	552
167	542
168	567
169	505
170	503
171	487
172	506
173	489
174	494
175	509
176	472
177	494
178	466
179	492
180	483
181	450
182	527
183	459
184	516
185	470
186	478
187	492
188	446
189	450
190	456
191	467
192	485
193	425
194	458
195	466
196	446
197	490
198	408
199	447
200	413
201	419
202	358
203	409
204	411
205	388
206	419
207	417
208	391
209	417
210	375
211	413
212	411
213	416
214	389
215	423
216	390
217	389
218	380
219	391
220	396
221	390
222	383
223	360
224	415
225	361
226	393
227	370
228	340
229	362
230	352
231	385
232	388
233	410
234	398
235	368
236	357
237	415
238	396
239	382
240	403
241	369
242	429
243	420
244	359
245	420
246	401
247	417
248	430
249	449
250	106885

