## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	209821555
1	75432708
2	115612294
3	157549812
4	194382541
5	222434085
6	239489650
7	243972441
8	235739229
9	216187281
10	188139290
11	155422286
12	121993371
13	91126621
14	64931732
15	44256928
16	28904630
17	18147594
18	11015400
19	6509342
20	3778640
21	2192689
22	1294023
23	793881
24	517876
25	361874
26	272631
27	218175
28	180612
29	155708
30	136035
31	119658
32	107375
33	96265
34	87884
35	80404
36	73724
37	68400
38	62311
39	58033
40	53080
41	49311
42	45372
43	41981
44	39405
45	36485
46	34050
47	32224
48	30127
49	28308
50	26842
51	25522
52	24061
53	22523
54	21049
55	19532
56	18164
57	17076
58	16042
59	15060
60	14550
61	13921
62	13380
63	12729
64	11922
65	11172
66	10680
67	9864
68	9300
69	8946
70	8425
71	7873
72	7652
73	6997
74	6647
75	6174
76	5857
77	5832
78	5615
79	5384
80	5106
81	4698
82	4512
83	4446
84	4195
85	4024
86	3786
87	3593
88	3525
89	3381
90	3267
91	3082
92	3016
93	2795
94	2677
95	2594
96	2467
97	2412
98	2260
99	2253
100	2167
101	2157
102	2084
103	2025
104	1931
105	1920
106	1894
107	1809
108	1769
109	1652
110	1713
111	1638
112	1532
113	1423
114	1397
115	1389
116	1398
117	1495
118	1319
119	1363
120	1302
121	1209
122	1195
123	1170
124	1134
125	1093
126	1024
127	1059
128	1031
129	949
130	983
131	985
132	882
133	902
134	908
135	890
136	883
137	939
138	903
139	863
140	849
141	855
142	900
143	862
144	846
145	791
146	825
147	827
148	783
149	842
150	803
151	766
152	743
153	748
154	747
155	743
156	718
157	736
158	736
159	725
160	651
161	621
162	630
163	632
164	577
165	611
166	581
167	574
168	636
169	582
170	578
171	549
172	574
173	532
174	515
175	492
176	472
177	486
178	525
179	430
180	450
181	477
182	428
183	438
184	442
185	449
186	415
187	412
188	423
189	426
190	406
191	397
192	388
193	418
194	433
195	385
196	417
197	396
198	363
199	376
200	362
201	402
202	374
203	365
204	358
205	338
206	355
207	343
208	314
209	370
210	317
211	324
212	345
213	360
214	327
215	330
216	353
217	374
218	332
219	363
220	361
221	356
222	353
223	351
224	315
225	323
226	322
227	319
228	304
229	330
230	283
231	336
232	314
233	294
234	323
235	299
236	339
237	341
238	362
239	379
240	347
241	363
242	338
243	340
244	342
245	349
246	346
247	346
248	368
249	349
250	104380

