## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	203368183
1	63128506
2	116548197
3	184007981
4	246245532
5	288174753
6	302301933
7	289084919
8	255207681
9	209822191
10	161786473
11	117524291
12	80910865
13	52958707
14	33085689
15	19850726
16	11516882
17	6498267
18	3619680
19	2019624
20	1151694
21	687413
22	443732
23	314649
24	241836
25	195434
26	165878
27	144809
28	126657
29	113366
30	101988
31	92956
32	84997
33	77406
34	71066
35	65279
36	59429
37	54572
38	49920
39	46210
40	42194
41	39078
42	36424
43	33579
44	31688
45	29185
46	27409
47	25070
48	23422
49	21738
50	20259
51	18889
52	17557
53	16398
54	15272
55	14402
56	13288
57	12570
58	11724
59	10963
60	10742
61	9872
62	9667
63	8878
64	8283
65	7877
66	7279
67	7136
68	6819
69	6475
70	6025
71	5633
72	5452
73	5097
74	4646
75	4460
76	4197
77	4046
78	3930
79	3743
80	3652
81	3361
82	3418
83	3221
84	3070
85	3023
86	2939
87	2717
88	2657
89	2576
90	2335
91	2322
92	2169
93	2017
94	1980
95	1863
96	1755
97	1793
98	1711
99	1617
100	1611
101	1652
102	1587
103	1436
104	1476
105	1392
106	1366
107	1203
108	1325
109	1196
110	1183
111	1147
112	1087
113	1055
114	977
115	986
116	874
117	962
118	874
119	904
120	885
121	878
122	810
123	849
124	828
125	773
126	779
127	752
128	742
129	771
130	694
131	675
132	674
133	618
134	561
135	647
136	546
137	586
138	525
139	494
140	569
141	551
142	545
143	552
144	572
145	524
146	503
147	534
148	544
149	516
150	540
151	492
152	522
153	460
154	485
155	533
156	546
157	522
158	526
159	507
160	522
161	507
162	524
163	483
164	512
165	482
166	471
167	459
168	477
169	447
170	469
171	410
172	427
173	399
174	393
175	419
176	370
177	376
178	372
179	349
180	369
181	357
182	378
183	323
184	358
185	353
186	337
187	338
188	323
189	356
190	342
191	317
192	318
193	333
194	320
195	361
196	333
197	348
198	337
199	382
200	371
201	388
202	383
203	400
204	380
205	387
206	406
207	393
208	431
209	357
210	379
211	358
212	379
213	372
214	361
215	380
216	362
217	388
218	337
219	375
220	353
221	380
222	337
223	386
224	396
225	343
226	346
227	339
228	383
229	344
230	340
231	338
232	330
233	344
234	325
235	341
236	357
237	342
238	337
239	324
240	335
241	335
242	330
243	352
244	327
245	328
246	354
247	358
248	403
249	339
250	108860

