## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	125517996
1	64876577
2	105846451
3	147356136
4	184390206
5	213423691
6	232404573
7	239778214
8	235514198
9	220769767
10	197729182
11	169253646
12	138611071
13	108686490
14	81773037
15	59290528
16	41415142
17	28039781
18	18461255
19	11907200
20	7618409
21	4870917
22	3159235
23	2106494
24	1454128
25	1055755
26	804495
27	635878
28	522272
29	437733
30	378565
31	331407
32	290898
33	261808
34	233405
35	210362
36	191760
37	173942
38	161180
39	147385
40	134077
41	124354
42	117061
43	108511
44	100482
45	93329
46	87162
47	81282
48	76146
49	71831
50	67488
51	63816
52	59547
53	56599
54	53621
55	51523
56	49170
57	46207
58	43613
59	41004
60	39432
61	37811
62	36120
63	34970
64	33524
65	32568
66	31732
67	29612
68	27345
69	26634
70	25534
71	23755
72	22852
73	21403
74	21036
75	20389
76	19082
77	18230
78	18053
79	17142
80	15974
81	15451
82	14688
83	14074
84	13238
85	12469
86	11450
87	11024
88	10484
89	9934
90	9691
91	9420
92	9001
93	8317
94	7615
95	7354
96	7269
97	6804
98	6451
99	6246
100	6165
101	5876
102	5514
103	5519
104	5106
105	5075
106	4857
107	4521
108	4229
109	3977
110	3832
111	3648
112	3780
113	3552
114	3600
115	3475
116	3300
117	3294
118	3233
119	3191
120	2977
121	2817
122	2804
123	2725
124	2687
125	2699
126	2524
127	2546
128	2432
129	2215
130	2153
131	2073
132	2048
133	2044
134	1978
135	1931
136	1824
137	1896
138	1821
139	1848
140	1841
141	1791
142	1753
143	1573
144	1580
145	1603
146	1545
147	1636
148	1553
149	1507
150	1479
151	1588
152	1446
153	1510
154	1476
155	1519
156	1512
157	1412
158	1366
159	1469
160	1342
161	1284
162	1375
163	1254
164	1256
165	1287
166	1238
167	1224
168	1335
169	1241
170	1151
171	1162
172	1037
173	1136
174	1029
175	1074
176	1052
177	1140
178	1074
179	1046
180	1062
181	1096
182	1047
183	980
184	1003
185	1003
186	980
187	971
188	1051
189	917
190	899
191	872
192	904
193	909
194	891
195	877
196	850
197	784
198	907
199	801
200	852
201	849
202	903
203	894
204	843
205	740
206	772
207	756
208	752
209	801
210	729
211	683
212	769
213	732
214	693
215	713
216	694
217	752
218	673
219	665
220	689
221	637
222	642
223	617
224	603
225	580
226	591
227	598
228	603
229	590
230	505
231	557
232	547
233	575
234	565
235	548
236	525
237	597
238	594
239	537
240	587
241	511
242	536
243	532
244	543
245	531
246	479
247	522
248	537
249	519
250	183582

