## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	243309975
1	138421218
2	164561176
3	174199634
4	174430295
5	170376398
6	164486428
7	157691297
8	150386806
9	142615799
10	134198061
11	125019478
12	114998647
13	104163973
14	92696324
15	80908356
16	69089382
17	57693487
18	47108875
19	37527188
20	29215218
21	22234657
22	16539943
23	12028550
24	8566313
25	5995411
26	4132944
27	2800189
28	1882461
29	1255325
30	841635
31	567689
32	388840
33	276724
34	204429
35	157955
36	127985
37	106646
38	92528
39	82138
40	73253
41	66522
42	61398
43	57194
44	53722
45	49724
46	45936
47	42300
48	39993
49	37181
50	34884
51	32923
52	30784
53	29169
54	27130
55	25747
56	23818
57	22545
58	21567
59	20333
60	19389
61	18657
62	17797
63	16830
64	15889
65	15387
66	14520
67	14132
68	13321
69	12741
70	12277
71	11763
72	11657
73	11419
74	10988
75	10443
76	9885
77	9419
78	8766
79	8272
80	7993
81	7545
82	7108
83	7016
84	6667
85	6357
86	6191
87	5934
88	5774
89	5525
90	5318
91	5051
92	4807
93	4642
94	4563
95	4239
96	4046
97	3758
98	3736
99	3452
100	3311
101	3075
102	2929
103	2890
104	2734
105	2684
106	2558
107	2363
108	2350
109	2264
110	2126
111	1982
112	1918
113	1879
114	1757
115	1773
116	1771
117	1594
118	1544
119	1524
120	1567
121	1419
122	1504
123	1484
124	1512
125	1490
126	1409
127	1429
128	1424
129	1311
130	1234
131	1223
132	1256
133	1124
134	1113
135	1069
136	1089
137	1044
138	1008
139	1055
140	996
141	992
142	955
143	951
144	943
145	844
146	878
147	797
148	806
149	761
150	769
151	769
152	748
153	698
154	670
155	664
156	647
157	601
158	502
159	519
160	531
161	492
162	525
163	462
164	474
165	446
166	501
167	412
168	423
169	411
170	419
171	393
172	409
173	423
174	407
175	390
176	418
177	362
178	326
179	379
180	368
181	405
182	338
183	361
184	379
185	363
186	374
187	325
188	333
189	332
190	311
191	319
192	325
193	302
194	304
195	319
196	301
197	304
198	318
199	282
200	320
201	267
202	276
203	285
204	283
205	273
206	313
207	305
208	333
209	320
210	317
211	349
212	338
213	367
214	335
215	317
216	351
217	321
218	319
219	322
220	310
221	310
222	296
223	302
224	292
225	285
226	306
227	256
228	256
229	269
230	238
231	236
232	250
233	264
234	233
235	273
236	234
237	236
238	230
239	248
240	246
241	230
242	236
243	245
244	258
245	238
246	211
247	243
248	270
249	251
250	118097

