## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	428041442
1	396219090
2	420711536
3	379323910
4	309541624
5	234622218
6	167728127
7	114425354
8	75262988
9	48214478
10	30249349
11	18733168
12	11464973
13	6961020
14	4187504
15	2508520
16	1502871
17	898677
18	543987
19	336937
20	218903
21	149750
22	107968
23	81388
24	62882
25	50622
26	41190
27	34676
28	30190
29	26200
30	22781
31	19697
32	18229
33	16607
34	14832
35	13788
36	12619
37	11891
38	11294
39	10740
40	10187
41	9708
42	9151
43	8256
44	7962
45	7337
46	6812
47	6399
48	6231
49	6021
50	5732
51	5552
52	5199
53	4944
54	4597
55	4435
56	4159
57	4008
58	3926
59	3702
60	3690
61	3659
62	3412
63	3381
64	3104
65	3126
66	2992
67	2789
68	2891
69	2599
70	2667
71	2544
72	2469
73	2444
74	2371
75	2333
76	2235
77	2184
78	2137
79	2149
80	2224
81	2153
82	2097
83	2010
84	1915
85	1927
86	1871
87	1763
88	1756
89	1782
90	1664
91	1488
92	1511
93	1418
94	1431
95	1325
96	1237
97	1232
98	1234
99	1216
100	1228
101	1189
102	1134
103	1105
104	1136
105	1155
106	1168
107	1198
108	1155
109	1104
110	1091
111	1021
112	1043
113	988
114	983
115	1002
116	952
117	949
118	909
119	907
120	827
121	893
122	907
123	911
124	887
125	890
126	891
127	834
128	825
129	844
130	836
131	821
132	848
133	804
134	856
135	831
136	828
137	810
138	840
139	850
140	790
141	838
142	881
143	866
144	809
145	841
146	911
147	840
148	857
149	907
150	894
151	926
152	862
153	888
154	851
155	903
156	833
157	822
158	816
159	754
160	775
161	785
162	715
163	695
164	701
165	632
166	628
167	575
168	578
169	533
170	553
171	491
172	539
173	523
174	510
175	480
176	513
177	503
178	477
179	471
180	505
181	517
182	529
183	505
184	527
185	515
186	528
187	529
188	499
189	462
190	481
191	477
192	468
193	489
194	446
195	447
196	433
197	430
198	443
199	431
200	413
201	396
202	425
203	392
204	399
205	396
206	401
207	405
208	406
209	385
210	396
211	326
212	336
213	344
214	296
215	309
216	322
217	298
218	302
219	292
220	317
221	324
222	287
223	289
224	274
225	318
226	292
227	295
228	300
229	314
230	253
231	286
232	310
233	234
234	262
235	278
236	257
237	245
238	260
239	265
240	262
241	229
242	258
243	256
244	246
245	266
246	255
247	243
248	235
249	267
250	44439

