## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	164548896
1	126216162
2	149025680
3	153906969
4	151184300
5	145615145
6	139252227
7	132480500
8	125962110
9	119751736
10	113948705
11	108414293
12	103042621
13	97722922
14	92409746
15	86923624
16	81314419
17	75478324
18	69388591
19	63108133
20	56701448
21	50239742
22	43832370
23	37662665
24	31827493
25	26493787
26	21689523
27	17527606
28	13931278
29	10931847
30	8495425
31	6548813
32	4999347
33	3811621
34	2911291
35	2233759
36	1729206
37	1365233
38	1092404
39	892165
40	741123
41	629035
42	545843
43	474790
44	424851
45	377911
46	338379
47	306440
48	278501
49	254279
50	231376
51	210390
52	192681
53	177161
54	161729
55	147511
56	134045
57	123100
58	113379
59	103671
60	95142
61	88273
62	81557
63	75427
64	71552
65	66519
66	61466
67	56464
68	52845
69	49156
70	45389
71	42263
72	40820
73	38226
74	35738
75	33800
76	32255
77	30953
78	29070
79	27372
80	25722
81	24890
82	24158
83	22655
84	22064
85	20710
86	19800
87	19095
88	17893
89	17265
90	16585
91	15947
92	15329
93	14880
94	14561
95	14244
96	13517
97	13192
98	12809
99	12504
100	12181
101	11808
102	11536
103	11071
104	10813
105	10712
106	10493
107	10204
108	9967
109	9617
110	9464
111	9065
112	8970
113	8974
114	8481
115	8283
116	7879
117	7736
118	7491
119	7219
120	6959
121	6866
122	6418
123	6238
124	6296
125	6116
126	6126
127	5875
128	5778
129	5428
130	5294
131	5314
132	5006
133	4979
134	4651
135	4383
136	4428
137	4543
138	4399
139	4452
140	4435
141	4269
142	4173
143	3986
144	4051
145	3809
146	3761
147	3571
148	3414
149	3313
150	3233
151	3366
152	3267
153	3248
154	3125
155	3120
156	2967
157	3023
158	2976
159	2830
160	2779
161	2681
162	2778
163	2530
164	2497
165	2471
166	2561
167	2563
168	2665
169	2637
170	2655
171	2523
172	2499
173	2498
174	2492
175	2306
176	2319
177	2228
178	2240
179	2250
180	2222
181	2151
182	2143
183	2052
184	2090
185	1986
186	2060
187	1980
188	1889
189	2003
190	1956
191	1856
192	1817
193	1923
194	1769
195	1754
196	1871
197	1690
198	1615
199	1674
200	1575
201	1637
202	1557
203	1555
204	1555
205	1436
206	1493
207	1499
208	1416
209	1493
210	1434
211	1406
212	1415
213	1385
214	1351
215	1407
216	1351
217	1355
218	1355
219	1314
220	1229
221	1232
222	1071
223	1091
224	1102
225	1092
226	1050
227	998
228	981
229	1017
230	1029
231	1000
232	995
233	954
234	1104
235	1101
236	1108
237	1078
238	998
239	974
240	951
241	984
242	1023
243	961
244	935
245	940
246	990
247	992
248	939
249	1011
250	273030

