## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	260690302
1	154926524
2	184740576
3	196538116
4	197172713
5	191538746
6	182102272
7	170047517
8	156217746
9	141549372
10	126692495
11	112149881
12	98344091
13	85325287
14	73389746
15	62476087
16	52628367
17	43847341
18	36067535
19	29278800
20	23408522
21	18430169
22	14266179
23	10844098
24	8117844
25	5982460
26	4336915
27	3102199
28	2193728
29	1538264
30	1069395
31	742574
32	519817
33	368902
34	266308
35	196274
36	149683
37	117719
38	96272
39	81669
40	70544
41	62183
42	56090
43	50890
44	46754
45	43290
46	39611
47	36850
48	34630
49	31632
50	29165
51	27278
52	25504
53	23955
54	22836
55	21846
56	20641
57	19666
58	18750
59	17856
60	17115
61	16116
62	15156
63	14446
64	13627
65	13107
66	12522
67	12027
68	11271
69	10541
70	10360
71	9843
72	9295
73	8762
74	8445
75	7906
76	7548
77	7332
78	6733
79	6434
80	5951
81	5706
82	5424
83	5075
84	5040
85	4697
86	4744
87	4454
88	4249
89	4027
90	3879
91	3810
92	3688
93	3516
94	3355
95	3284
96	3185
97	2972
98	2837
99	2787
100	2582
101	2552
102	2428
103	2411
104	2240
105	2171
106	2136
107	2157
108	2086
109	1885
110	1857
111	1753
112	1733
113	1737
114	1745
115	1602
116	1590
117	1601
118	1587
119	1559
120	1462
121	1502
122	1485
123	1429
124	1506
125	1425
126	1372
127	1364
128	1272
129	1241
130	1198
131	1102
132	1072
133	1088
134	1044
135	1019
136	1006
137	989
138	1047
139	938
140	910
141	923
142	875
143	856
144	813
145	815
146	774
147	736
148	715
149	695
150	707
151	666
152	620
153	685
154	696
155	646
156	542
157	622
158	583
159	542
160	545
161	517
162	565
163	525
164	509
165	554
166	570
167	519
168	518
169	513
170	503
171	478
172	478
173	465
174	520
175	417
176	467
177	470
178	406
179	433
180	399
181	401
182	393
183	388
184	423
185	350
186	371
187	422
188	390
189	362
190	345
191	356
192	330
193	355
194	374
195	363
196	368
197	356
198	336
199	364
200	337
201	377
202	355
203	349
204	375
205	375
206	378
207	350
208	302
209	327
210	331
211	343
212	347
213	350
214	360
215	289
216	302
217	281
218	306
219	306
220	316
221	298
222	319
223	307
224	329
225	317
226	338
227	315
228	341
229	311
230	350
231	312
232	304
233	340
234	308
235	347
236	308
237	303
238	300
239	319
240	291
241	271
242	310
243	282
244	266
245	272
246	272
247	289
248	277
249	254
250	118040

