## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	174412190
1	20491264
2	29855615
3	48860634
4	75150761
5	105835764
6	137102782
7	165366316
8	187555375
9	202079048
10	208032483
11	205364768
12	195048008
13	178417217
14	157382596
15	133994593
16	110196156
17	87566533
18	67284593
19	50049311
20	36078054
21	25241177
22	17164479
23	11371412
24	7378478
25	4710276
26	2967401
27	1868662
28	1184931
29	766630
30	520476
31	369097
32	278247
33	220628
34	182587
35	156384
36	138799
37	123928
38	111356
39	101285
40	93388
41	86744
42	80550
43	74586
44	69740
45	64714
46	59974
47	56071
48	52122
49	48186
50	45615
51	42988
52	40311
53	38019
54	35578
55	32996
56	31207
57	29470
58	27480
59	26192
60	24694
61	23384
62	21981
63	20637
64	19887
65	19112
66	17995
67	17312
68	16075
69	15515
70	14690
71	14195
72	13277
73	13095
74	12413
75	11748
76	11211
77	10867
78	10437
79	10030
80	9535
81	9085
82	8851
83	8605
84	8433
85	8003
86	7862
87	7699
88	7389
89	7146
90	6806
91	6559
92	6403
93	6138
94	6283
95	6021
96	5700
97	5619
98	5332
99	5274
100	4920
101	4774
102	4687
103	4474
104	4258
105	4077
106	4013
107	3881
108	3742
109	3623
110	3516
111	3360
112	3226
113	3007
114	2958
115	2837
116	2727
117	2586
118	2714
119	2634
120	2545
121	2485
122	2412
123	2328
124	2221
125	2234
126	2163
127	2144
128	1954
129	1851
130	1794
131	1735
132	1695
133	1643
134	1514
135	1535
136	1561
137	1496
138	1456
139	1478
140	1327
141	1297
142	1257
143	1249
144	1228
145	1193
146	1159
147	1091
148	1151
149	1110
150	1141
151	1124
152	1082
153	1059
154	1076
155	1072
156	963
157	1007
158	950
159	933
160	878
161	890
162	892
163	892
164	808
165	849
166	867
167	824
168	797
169	784
170	793
171	737
172	734
173	720
174	691
175	662
176	638
177	648
178	601
179	630
180	587
181	561
182	606
183	580
184	611
185	534
186	569
187	502
188	566
189	509
190	504
191	487
192	477
193	480
194	497
195	443
196	442
197	415
198	401
199	422
200	360
201	386
202	431
203	418
204	408
205	456
206	403
207	392
208	437
209	407
210	443
211	397
212	370
213	393
214	358
215	354
216	361
217	369
218	362
219	335
220	353
221	290
222	284
223	316
224	283
225	280
226	314
227	318
228	329
229	302
230	305
231	269
232	273
233	267
234	256
235	277
236	256
237	279
238	268
239	263
240	251
241	253
242	213
243	250
244	228
245	242
246	211
247	243
248	230
249	240
250	131739

