## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	188388340
1	50871696
2	89312165
3	139786420
4	190097817
5	231605647
6	257922651
7	266140978
8	256598394
9	232544791
10	198639084
11	160647556
12	123359406
13	90163179
14	62957458
15	42157892
16	27140519
17	16879741
18	10193513
19	6008032
20	3510620
21	2060892
22	1233998
23	769782
24	510308
25	364685
26	277959
27	224878
28	190948
29	165897
30	147027
31	133609
32	121860
33	111386
34	101746
35	93195
36	85830
37	78755
38	72353
39	66613
40	60980
41	55993
42	51560
43	47256
44	43043
45	39353
46	36314
47	33666
48	30971
49	28706
50	26146
51	24426
52	22379
53	20908
54	18736
55	17643
56	16192
57	14848
58	13926
59	13169
60	12548
61	11710
62	10847
63	10033
64	9430
65	8940
66	8472
67	7930
68	7477
69	7300
70	7137
71	6956
72	6562
73	6318
74	6126
75	5776
76	5212
77	5082
78	4829
79	4534
80	4341
81	4118
82	3993
83	3841
84	3628
85	3433
86	3249
87	3244
88	3282
89	3161
90	3066
91	2802
92	2823
93	2700
94	2543
95	2459
96	2437
97	2339
98	2333
99	2183
100	2163
101	2068
102	1987
103	1805
104	1821
105	1727
106	1644
107	1659
108	1579
109	1578
110	1549
111	1487
112	1412
113	1353
114	1318
115	1340
116	1206
117	1217
118	1214
119	1184
120	1094
121	1047
122	1089
123	1019
124	985
125	1057
126	1020
127	973
128	990
129	986
130	1050
131	961
132	1009
133	975
134	1011
135	843
136	853
137	883
138	768
139	787
140	786
141	732
142	690
143	723
144	650
145	685
146	651
147	612
148	614
149	547
150	539
151	553
152	532
153	500
154	524
155	549
156	484
157	527
158	528
159	526
160	485
161	498
162	473
163	498
164	445
165	452
166	477
167	434
168	461
169	439
170	453
171	483
172	461
173	479
174	486
175	496
176	467
177	441
178	451
179	463
180	474
181	498
182	471
183	459
184	457
185	482
186	473
187	476
188	406
189	440
190	370
191	410
192	419
193	376
194	360
195	400
196	374
197	385
198	401
199	365
200	343
201	378
202	342
203	344
204	360
205	348
206	385
207	358
208	357
209	338
210	351
211	331
212	363
213	336
214	303
215	340
216	325
217	313
218	311
219	306
220	328
221	367
222	329
223	349
224	342
225	344
226	336
227	310
228	297
229	332
230	307
231	317
232	322
233	334
234	333
235	348
236	329
237	336
238	406
239	363
240	384
241	392
242	378
243	420
244	363
245	401
246	358
247	393
248	419
249	406
250	116495

