## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	403
3	409
4	421
5	395
6	420
7	404
8	423
9	417
10	449
11	419
12	437
13	483
14	488
15	480
16	513
17	547
18	600
19	1983
20	2297
21	2045
22	1419
23	1216
24	1148
25	1174
26	1013
27	997
28	984
29	959
30	1113
31	1072
32	1050
33	1020
34	987
35	984
36	915
37	1024
38	1030
39	1027
40	1145
41	1082
42	1103
43	1204
44	1106
45	1128
46	1237
47	1157
48	1330
49	1516
50	1737
51	1745
52	1715
53	1704
54	1754
55	1821
56	1806
57	1850
58	1855
59	1906
60	1964
61	2090
62	1974
63	1942
64	2096
65	2079
66	2135
67	2177
68	2297
69	2292
70	2320
71	2317
72	2454
73	2516
74	2460
75	2490
76	2578
77	2689
78	3065
79	3602
80	3443
81	3625
82	3667
83	3715
84	3783
85	3868
86	3926
87	4080
88	4065
89	4188
90	4373
91	4296
92	4405
93	4494
94	4557
95	4640
96	4666
97	4792
98	4803
99	4832
100	4945
101	5003
102	5060
103	5122
104	5146
105	5173
106	5482
107	5323
108	5350
109	5371
110	5815
111	6114
112	6202
113	6355
114	6336
115	6311
116	6279
117	6442
118	6673
119	6399
120	6669
121	6763
122	6850
123	6834
124	7009
125	7111
126	6877
127	7289
128	7383
129	7535
130	7605
131	7616
132	7838
133	7952
134	8051
135	8028
136	8378
137	8556
138	8657
139	8788
140	8814
141	9274
142	9209
143	9225
144	9319
145	9646
146	9898
147	10458
148	10747
149	10524
150	11120
151	10934
152	11204
153	11195
154	11240
155	11382
156	11634
157	11659
158	11847
159	12051
160	12140
161	12316
162	12813
163	12878
164	13040
165	13245
166	13291
167	13430
168	13889
169	13991
170	14157
171	14625
172	14675
173	14952
174	15237
175	15337
176	15665
177	16045
178	16326
179	16279
180	16729
181	17120
182	17403
183	17700
184	17906
185	18538
186	19302
187	19374
188	19692
189	20104
190	20599
191	20962
192	21203
193	21805
194	22067
195	22577
196	22877
197	23397
198	23489
199	23936
200	24802
201	25057
202	25267
203	25828
204	26502
205	26913
206	27392
207	28370
208	28698
209	29478
210	30189
211	30665
212	31157
213	31802
214	32571
215	33560
216	34000
217	35135
218	35527
219	36247
220	37375
221	38175
222	38865
223	39553
224	40418
225	41362
226	42491
227	42534
228	44274
229	45215
230	46089
231	47383
232	48350
233	49214
234	50392
235	51648
236	52581
237	53381
238	55526
239	56969
240	58386
241	58852
242	60750
243	61597
244	62656
245	64559
246	64937
247	67270
248	68547
249	69909
250	72117
251	73717
252	75060
253	77049
254	78456
255	79498
256	81370
257	83306
258	85632
259	87304
260	89549
261	91242
262	93949
263	95073
264	97344
265	99984
266	101618
267	103707
268	104988
269	107569
