## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	104457853
1	14847711
2	24264106
3	45078911
4	77341098
5	119426393
6	166177789
7	209904433
8	243268969
9	260588058
10	259961289
11	242951985
12	213977239
13	178355528
14	141257711
15	106783829
16	77369618
17	54003329
18	36421595
19	23979473
20	15463772
21	9887875
22	6354935
23	4142056
24	2790702
25	1961278
26	1443474
27	1111373
28	889128
29	733147
30	614971
31	528110
32	457230
33	396232
34	353181
35	313076
36	279401
37	252899
38	228826
39	208181
40	189437
41	172384
42	159255
43	148399
44	136022
45	125930
46	117654
47	109994
48	102682
49	96346
50	89746
51	85307
52	81502
53	77659
54	73363
55	69155
56	66469
57	64170
58	60931
59	58293
60	55542
61	52500
62	51781
63	49085
64	47129
65	45633
66	44067
67	42234
68	40721
69	39198
70	38171
71	37115
72	36419
73	34934
74	33894
75	32555
76	31553
77	30846
78	29997
79	28888
80	27704
81	27064
82	25838
83	25391
84	24595
85	24008
86	22874
87	22191
88	21737
89	20727
90	19970
91	19202
92	18604
93	17746
94	17409
95	16483
96	16456
97	15824
98	15827
99	15164
100	14432
101	13968
102	12958
103	12629
104	11413
105	11226
106	10718
107	10395
108	9641
109	9004
110	8856
111	8398
112	7705
113	7517
114	7301
115	7085
116	6942
117	6737
118	6385
119	6487
120	6207
121	5915
122	5783
123	5646
124	5165
125	5142
126	5005
127	4651
128	4307
129	4356
130	4399
131	4203
132	4104
133	3842
134	3536
135	3513
136	3438
137	3332
138	3153
139	2944
140	2899
141	2792
142	2790
143	2522
144	2575
145	2563
146	2674
147	2447
148	2421
149	2439
150	2396
151	2334
152	2372
153	2235
154	2341
155	2284
156	2111
157	2099
158	2076
159	1975
160	1994
161	1873
162	1895
163	1848
164	1825
165	1740
166	1739
167	1805
168	1777
169	1784
170	1810
171	1816
172	1671
173	1739
174	1576
175	1649
176	1618
177	1552
178	1647
179	1559
180	1546
181	1542
182	1442
183	1395
184	1422
185	1292
186	1363
187	1352
188	1297
189	1293
190	1278
191	1351
192	1399
193	1257
194	1239
195	1239
196	1206
197	1302
198	1184
199	1119
200	1024
201	1051
202	1033
203	1104
204	990
205	990
206	1045
207	1005
208	1133
209	1093
210	1060
211	1111
212	1039
213	1042
214	950
215	974
216	1006
217	838
218	1016
219	853
220	834
221	901
222	871
223	807
224	757
225	801
226	827
227	777
228	795
229	782
230	778
231	837
232	812
233	805
234	739
235	715
236	717
237	729
238	714
239	668
240	826
241	698
242	672
243	769
244	724
245	731
246	750
247	734
248	734
249	746
250	223337

