## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	323646015
1	373101928
2	412738938
3	384834684
4	324393779
5	253883900
6	187484867
7	132234168
8	89896332
9	59615234
10	38792890
11	24981596
12	15998089
13	10217407
14	6528496
15	4200025
16	2735087
17	1800689
18	1203362
19	825759
20	581033
21	427162
22	323616
23	254302
24	203356
25	165790
26	136353
27	114167
28	97251
29	83434
30	72400
31	64345
32	56480
33	50495
34	45998
35	42634
36	38765
37	36007
38	32155
39	29006
40	26815
41	25512
42	23989
43	22909
44	20982
45	20153
46	19397
47	18255
48	16544
49	16255
50	14988
51	14151
52	13581
53	12576
54	12366
55	11778
56	11303
57	10427
58	10322
59	10040
60	10190
61	10087
62	9235
63	8656
64	8272
65	7788
66	7497
67	7295
68	7126
69	6865
70	6531
71	6463
72	6267
73	6064
74	5888
75	5963
76	5731
77	5306
78	5161
79	5062
80	4580
81	4316
82	4267
83	4490
84	4378
85	4252
86	3903
87	3866
88	3663
89	3467
90	3468
91	3335
92	3266
93	3279
94	2965
95	2754
96	2861
97	2724
98	2512
99	2376
100	2433
101	2534
102	2421
103	2299
104	2195
105	2158
106	2225
107	2183
108	2200
109	2115
110	2276
111	2209
112	2077
113	1957
114	1845
115	1726
116	1853
117	1812
118	1848
119	1770
120	1639
121	1484
122	1454
123	1397
124	1499
125	1365
126	1266
127	1324
128	1505
129	1457
130	1450
131	1399
132	1342
133	1263
134	1376
135	1331
136	1266
137	1326
138	1398
139	1399
140	1372
141	1285
142	1280
143	1165
144	1176
145	1248
146	1220
147	1155
148	1142
149	1132
150	1180
151	1226
152	1236
153	1270
154	1372
155	1311
156	1363
157	1313
158	1268
159	1197
160	1237
161	1276
162	1249
163	1251
164	1212
165	1174
166	1139
167	1198
168	1146
169	1150
170	994
171	1033
172	1027
173	988
174	957
175	1027
176	969
177	1031
178	1020
179	891
180	889
181	846
182	864
183	838
184	808
185	866
186	906
187	842
188	845
189	779
190	790
191	810
192	835
193	823
194	803
195	781
196	832
197	815
198	742
199	781
200	716
201	660
202	672
203	641
204	624
205	678
206	646
207	616
208	606
209	631
210	662
211	605
212	598
213	599
214	641
215	580
216	568
217	609
218	605
219	606
220	634
221	601
222	570
223	562
224	618
225	545
226	544
227	556
228	463
229	457
230	471
231	485
232	530
233	533
234	509
235	559
236	571
237	494
238	443
239	451
240	433
241	449
242	382
243	437
244	448
245	424
246	432
247	438
248	389
249	403
250	110149

