## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	30
3	33
4	28
5	34
6	46
7	44
8	52
9	42
10	49
11	32
12	49
13	48
14	50
15	57
16	48
17	55
18	76
19	80
20	139
21	151
22	97
23	88
24	77
25	96
26	81
27	81
28	76
29	66
30	90
31	91
32	85
33	69
34	115
35	112
36	122
37	118
38	118
39	120
40	112
41	105
42	136
43	126
44	127
45	127
46	136
47	139
48	128
49	134
50	128
51	119
52	111
53	120
54	123
55	111
56	113
57	127
58	129
59	143
60	117
61	154
62	156
63	161
64	162
65	183
66	202
67	194
68	207
69	220
70	235
71	233
72	245
73	240
74	216
75	236
76	262
77	266
78	271
79	260
80	272
81	267
82	307
83	298
84	293
85	315
86	315
87	322
88	356
89	353
90	353
91	412
92	356
93	424
94	405
95	425
96	411
97	478
98	435
99	506
100	522
101	509
102	547
103	559
104	543
105	568
106	580
107	567
108	614
109	606
110	589
111	608
112	588
113	619
114	598
115	643
116	606
117	668
118	608
119	618
120	663
121	635
122	665
123	631
124	627
125	661
126	666
127	706
128	686
129	664
130	666
131	652
132	728
133	665
134	740
135	744
136	754
137	758
138	759
139	779
140	768
141	811
142	738
143	782
144	785
145	769
146	812
147	810
148	821
149	795
150	810
151	832
152	795
153	886
154	806
155	773
156	829
157	783
158	799
159	771
160	787
161	799
162	823
163	823
164	763
165	783
166	766
167	798
168	847
169	810
170	821
171	810
172	811
173	829
174	821
175	810
176	792
177	785
178	839
179	839
180	829
181	920
182	895
183	892
184	917
185	906
186	927
187	886
188	872
189	909
190	895
191	933
192	891
193	915
194	971
195	908
196	945
197	954
198	932
199	947
200	925
201	935
202	928
203	962
204	966
205	990
206	974
207	1105
208	1033
209	1004
210	1054
211	1099
212	1072
213	1116
214	1062
215	1122
216	1113
217	1172
218	1177
219	1139
220	1155
221	1214
222	1158
223	1186
224	1193
225	1190
226	1206
227	1244
228	1360
229	1341
230	1362
231	1330
232	1433
233	1403
234	1401
235	1445
236	1458
237	1483
238	1482
239	1545
240	1589
241	1622
242	1661
243	1581
244	1684
245	1647
246	1815
247	1801
248	1815
249	1927
250	1839
251	1863
252	1910
253	1910
254	1906
255	1987
256	2031
257	2064
258	2132
259	2116
260	2191
261	2194
262	2265
263	2376
264	2331
265	2357
266	2448
267	2428
268	2495
269	2447
270	2472
271	2584
272	2582
273	2740
274	2747
275	2827
276	2901
277	2869
278	2962
279	2996
280	3055
281	3032
282	3121
283	3346
284	3252
285	3186
286	3420
287	3435
288	3531
289	3502
290	3510
291	3572
292	3809
293	3839
294	3867
295	3823
296	4004
297	4087
298	4288
299	4350
300	4456
301	4463
302	4565
303	4601
304	4758
305	4587
306	4733
307	4877
308	4963
