## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	255228557
1	199326453
2	184777261
3	165971886
4	149829655
5	136886280
6	125839728
7	116555705
8	108715983
9	101690921
10	95667871
11	90325297
12	85483102
13	81027547
14	76810598
15	72802891
16	68777970
17	64724168
18	60520952
19	56116484
20	51464804
21	46647748
22	41741369
23	36796616
24	31965031
25	27317867
26	22996817
27	19058778
28	15548521
29	12497946
30	9890881
31	7754746
32	6030311
33	4664654
34	3595238
35	2769968
36	2149457
37	1678398
38	1328525
39	1064768
40	866232
41	721241
42	611956
43	527259
44	458758
45	404492
46	362050
47	323925
48	292502
49	265581
50	239770
51	219727
52	200025
53	184422
54	167232
55	155307
56	142108
57	130544
58	120777
59	111302
60	102524
61	94581
62	87622
63	80387
64	74506
65	70769
66	65095
67	60935
68	57060
69	53914
70	50179
71	46457
72	43734
73	41748
74	39099
75	36983
76	34586
77	32066
78	31553
79	29868
80	27570
81	26122
82	24410
83	23618
84	22274
85	21839
86	20966
87	20144
88	19414
89	18807
90	17789
91	17152
92	16512
93	16175
94	15265
95	14748
96	14140
97	13757
98	13320
99	12593
100	11916
101	11310
102	10823
103	10483
104	10414
105	10189
106	10068
107	9798
108	9131
109	8811
110	8769
111	8427
112	8461
113	8384
114	7821
115	7472
116	7206
117	7055
118	6757
119	6420
120	6097
121	6081
122	6014
123	5799
124	5791
125	6089
126	5725
127	5635
128	5510
129	5214
130	4838
131	4900
132	4552
133	4512
134	4402
135	4217
136	4115
137	4131
138	3937
139	3719
140	3553
141	3492
142	3536
143	3500
144	3494
145	3448
146	3386
147	3174
148	3129
149	2900
150	2971
151	2838
152	2848
153	2682
154	2592
155	2477
156	2578
157	2533
158	2550
159	2588
160	2648
161	2442
162	2405
163	2306
164	2172
165	2153
166	2231
167	2068
168	2017
169	1987
170	1819
171	1948
172	2083
173	2077
174	2008
175	2037
176	1893
177	1981
178	2097
179	1996
180	1955
181	1944
182	1924
183	1814
184	1839
185	1688
186	1786
187	1739
188	1580
189	1636
190	1662
191	1658
192	1629
193	1698
194	1703
195	1566
196	1665
197	1670
198	1687
199	1699
200	1580
201	1535
202	1560
203	1423
204	1391
205	1358
206	1382
207	1324
208	1242
209	1235
210	1225
211	1208
212	1276
213	1165
214	1132
215	1127
216	1152
217	1047
218	991
219	1007
220	1035
221	983
222	1054
223	1091
224	1021
225	1103
226	1088
227	1059
228	1009
229	1044
230	1026
231	998
232	974
233	1027
234	868
235	882
236	925
237	870
238	892
239	902
240	929
241	852
242	808
243	863
244	810
245	792
246	835
247	804
248	798
249	779
250	254604

