## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	205344671
1	267204872
2	407840341
3	462952263
4	426633260
5	335114262
6	231426201
7	143807884
8	81904931
9	43423534
10	21866972
11	10701780
12	5278826
13	2713084
14	1508390
15	930573
16	628003
17	457564
18	349747
19	278238
20	225946
21	187505
22	159128
23	137143
24	118919
25	104877
26	92289
27	81326
28	71268
29	65223
30	59875
31	53204
32	48907
33	44703
34	40784
35	38004
36	35482
37	32992
38	29829
39	28404
40	27160
41	25838
42	24683
43	23242
44	21353
45	20634
46	19732
47	18635
48	18149
49	17418
50	16460
51	15723
52	14794
53	14111
54	13503
55	13135
56	12327
57	11890
58	11844
59	11227
60	10174
61	9548
62	9478
63	9111
64	9033
65	8356
66	7767
67	7283
68	6793
69	6486
70	6442
71	5901
72	5798
73	5609
74	5224
75	5098
76	5065
77	4733
78	4515
79	4321
80	4221
81	3730
82	3529
83	3395
84	3343
85	3230
86	2934
87	2909
88	2739
89	2649
90	2539
91	2394
92	2401
93	2418
94	2160
95	2079
96	1943
97	1998
98	1958
99	1821
100	1801
101	1976
102	1848
103	1817
104	1867
105	1771
106	1850
107	1993
108	1973
109	1970
110	1848
111	2003
112	1850
113	1839
114	1791
115	1993
116	1790
117	1710
118	1683
119	1703
120	1644
121	1713
122	1801
123	1790
124	1746
125	1844
126	1751
127	1817
128	1924
129	1809
130	1934
131	1883
132	1867
133	1845
134	1858
135	1782
136	1645
137	1619
138	1576
139	1593
140	1515
141	1462
142	1490
143	1559
144	1467
145	1354
146	1365
147	1270
148	1207
149	1219
150	1156
151	1161
152	1208
153	1185
154	1120
155	986
156	1051
157	1013
158	948
159	999
160	994
161	959
162	949
163	893
164	867
165	827
166	813
167	868
168	719
169	794
170	804
171	724
172	754
173	686
174	753
175	690
176	693
177	627
178	619
179	687
180	668
181	602
182	631
183	617
184	518
185	566
186	465
187	482
188	503
189	487
190	512
191	470
192	421
193	407
194	334
195	362
196	366
197	396
198	364
199	278
200	348
201	355
202	360
203	331
204	337
205	302
206	293
207	308
208	275
209	275
210	241
211	249
212	313
213	261
214	248
215	231
216	266
217	294
218	269
219	256
220	227
221	251
222	236
223	253
224	276
225	276
226	270
227	266
228	275
229	324
230	268
231	266
232	235
233	270
234	213
235	203
236	234
237	244
238	198
239	187
240	274
241	213
242	211
243	233
244	218
245	236
246	232
247	236
248	221
249	204
250	83830

