## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	208189509
1	72324177
2	107790259
3	143258494
4	173535301
5	196152624
6	210263178
7	215429808
8	211747840
9	200452106
10	182926565
11	161079457
12	136987953
13	112462224
14	89181688
15	68312987
16	50611692
17	36347861
18	25321633
19	17149550
20	11318325
21	7306885
22	4637492
23	2902693
24	1814096
25	1138407
26	733021
27	490735
28	344224
29	256689
30	202250
31	165924
32	140635
33	122660
34	109200
35	98676
36	89628
37	81389
38	73855
39	68838
40	63096
41	58053
42	53220
43	48643
44	45597
45	42007
46	38521
47	35551
48	33373
49	31051
50	29108
51	26887
52	25122
53	23040
54	21569
55	20126
56	19152
57	17745
58	16986
59	15734
60	14561
61	13512
62	12973
63	12145
64	11636
65	10892
66	10261
67	9564
68	9025
69	8493
70	8116
71	7639
72	7341
73	6942
74	6641
75	6330
76	6090
77	5761
78	5614
79	5322
80	5064
81	4926
82	4748
83	4505
84	4363
85	4299
86	4053
87	3982
88	3853
89	3743
90	3674
91	3461
92	3449
93	3257
94	3277
95	3100
96	2988
97	2903
98	2788
99	2627
100	2593
101	2506
102	2485
103	2288
104	2174
105	2216
106	2177
107	2105
108	2049
109	2050
110	2003
111	1997
112	1841
113	1903
114	1731
115	1735
116	1602
117	1668
118	1656
119	1505
120	1540
121	1436
122	1442
123	1422
124	1381
125	1388
126	1395
127	1330
128	1250
129	1193
130	1280
131	1230
132	1129
133	1198
134	1144
135	1057
136	1118
137	1158
138	1112
139	1135
140	1091
141	1111
142	1129
143	1113
144	1138
145	1095
146	1177
147	1076
148	1129
149	1087
150	1021
151	1001
152	1020
153	971
154	958
155	1003
156	921
157	950
158	902
159	890
160	960
161	926
162	892
163	881
164	929
165	900
166	899
167	839
168	878
169	913
170	891
171	919
172	828
173	726
174	787
175	740
176	735
177	731
178	695
179	620
180	676
181	675
182	644
183	675
184	660
185	650
186	646
187	639
188	570
189	613
190	575
191	616
192	576
193	563
194	510
195	519
196	504
197	525
198	524
199	488
200	515
201	483
202	472
203	525
204	455
205	469
206	448
207	480
208	471
209	507
210	459
211	431
212	441
213	411
214	412
215	406
216	388
217	411
218	380
219	365
220	361
221	371
222	376
223	379
224	351
225	371
226	388
227	329
228	341
229	345
230	341
231	354
232	344
233	365
234	355
235	347
236	351
237	322
238	289
239	280
240	307
241	294
242	293
243	289
244	302
245	283
246	263
247	307
248	323
249	283
250	110698

