## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	213129129
1	219870502
2	284774185
3	313612946
4	312966053
5	290282007
6	252984233
7	208705135
8	163772151
9	122859003
10	88583327
11	61588208
12	41492285
13	27221391
14	17503920
15	11047681
16	6929979
17	4348345
18	2762004
19	1796639
20	1206790
21	841073
22	615660
23	467654
24	370816
25	305140
26	254947
27	215960
28	186560
29	161085
30	140729
31	125304
32	111055
33	99671
34	88563
35	80268
36	73465
37	66218
38	58380
39	54150
40	49302
41	45579
42	41675
43	38019
44	35350
45	32011
46	29554
47	27620
48	25471
49	23824
50	22803
51	20983
52	19299
53	17641
54	16859
55	16115
56	14794
57	14260
58	13522
59	12911
60	12257
61	11697
62	11191
63	10553
64	9736
65	9038
66	8936
67	8509
68	7878
69	7392
70	7449
71	7162
72	6914
73	6513
74	5950
75	5908
76	5931
77	5445
78	5473
79	5060
80	4918
81	4642
82	4740
83	4499
84	4298
85	4219
86	4111
87	3915
88	3803
89	3901
90	3615
91	3480
92	3391
93	3307
94	3339
95	3168
96	2893
97	2693
98	2757
99	2696
100	2741
101	2594
102	2452
103	2442
104	2410
105	2382
106	2305
107	2232
108	2117
109	2245
110	1980
111	2048
112	1996
113	1962
114	1919
115	1786
116	1753
117	1688
118	1568
119	1684
120	1733
121	1636
122	1593
123	1629
124	1516
125	1400
126	1405
127	1418
128	1314
129	1288
130	1130
131	1197
132	1262
133	1103
134	1127
135	1158
136	1242
137	1179
138	1270
139	1232
140	1132
141	1169
142	1214
143	1135
144	1073
145	1068
146	1101
147	1114
148	1046
149	1071
150	1073
151	1007
152	962
153	977
154	1061
155	981
156	908
157	989
158	1023
159	1061
160	977
161	922
162	955
163	952
164	905
165	973
166	948
167	960
168	932
169	852
170	833
171	843
172	860
173	823
174	830
175	838
176	954
177	835
178	950
179	895
180	918
181	987
182	894
183	834
184	856
185	858
186	823
187	872
188	867
189	831
190	898
191	875
192	863
193	773
194	811
195	845
196	845
197	859
198	793
199	860
200	781
201	779
202	816
203	688
204	764
205	824
206	801
207	762
208	821
209	825
210	839
211	849
212	909
213	903
214	911
215	787
216	851
217	866
218	862
219	882
220	849
221	801
222	894
223	858
224	840
225	785
226	795
227	781
228	781
229	746
230	743
231	738
232	759
233	739
234	718
235	702
236	692
237	714
238	669
239	722
240	773
241	707
242	768
243	784
244	747
245	690
246	735
247	727
248	673
249	660
250	115310

