## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	117995526
1	48758522
2	84450781
3	124542139
4	163567633
5	196471773
6	220162061
7	232514952
8	233455810
9	223271698
10	204332654
11	179213966
12	151117299
13	122865056
14	96259217
15	73004818
16	53669078
17	38498962
18	26853007
19	18378442
20	12396619
21	8279626
22	5510052
23	3718167
24	2526952
25	1770190
26	1279712
27	958502
28	744276
29	599195
30	491693
31	411715
32	354419
33	303984
34	268920
35	238642
36	212713
37	191696
38	175140
39	159050
40	145808
41	135117
42	124399
43	116049
44	107951
45	99922
46	93858
47	87887
48	82011
49	76138
50	72360
51	66772
52	62801
53	58422
54	55010
55	53341
56	49268
57	46557
58	43391
59	40226
60	37730
61	35064
62	33654
63	32073
64	30362
65	28999
66	27859
67	25789
68	24329
69	22891
70	21353
71	20752
72	20190
73	19050
74	18312
75	17492
76	16910
77	15434
78	15047
79	14418
80	14068
81	13091
82	12510
83	11771
84	11378
85	10789
86	10723
87	10150
88	10163
89	9542
90	9158
91	8927
92	8624
93	7988
94	7877
95	7509
96	7274
97	7125
98	6759
99	6469
100	6152
101	6285
102	5775
103	5698
104	5562
105	5462
106	5016
107	5109
108	4975
109	4492
110	4583
111	4520
112	4411
113	4200
114	4100
115	3832
116	3825
117	3722
118	3710
119	3614
120	3554
121	3649
122	3435
123	3486
124	3473
125	3419
126	3212
127	3333
128	3304
129	3140
130	3050
131	3122
132	3138
133	2973
134	3034
135	2865
136	2777
137	2772
138	2863
139	2755
140	2740
141	2510
142	2458
143	2568
144	2386
145	2501
146	2481
147	2516
148	2410
149	2554
150	2339
151	2343
152	2273
153	2128
154	2261
155	2166
156	2029
157	2024
158	2151
159	1975
160	2021
161	2072
162	1979
163	1900
164	1878
165	1862
166	1794
167	1814
168	1816
169	1709
170	1643
171	1662
172	1785
173	1715
174	1492
175	1685
176	1670
177	1575
178	1499
179	1530
180	1491
181	1538
182	1498
183	1461
184	1439
185	1417
186	1361
187	1423
188	1385
189	1375
190	1345
191	1353
192	1338
193	1279
194	1280
195	1258
196	1202
197	1232
198	1158
199	1133
200	1189
201	1160
202	1120
203	1038
204	1056
205	1047
206	1039
207	1051
208	991
209	960
210	985
211	909
212	942
213	848
214	881
215	938
216	843
217	861
218	829
219	889
220	886
221	820
222	851
223	848
224	868
225	899
226	884
227	820
228	886
229	786
230	772
231	797
232	810
233	863
234	891
235	743
236	721
237	694
238	684
239	721
240	692
241	744
242	686
243	716
244	715
245	747
246	701
247	625
248	667
249	697
250	211865

