## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	193357950
1	227955790
2	339084933
3	392013013
4	383154566
5	331923144
6	261095519
7	189333611
8	128517987
9	82346494
10	50405213
11	29677640
12	17037582
13	9698319
14	5525053
15	3229676
16	1966971
17	1261340
18	861680
19	621255
20	463322
21	355323
22	282498
23	232916
24	195880
25	166732
26	141414
27	122445
28	106203
29	94361
30	83714
31	76276
32	67874
33	62047
34	57006
35	52578
36	47883
37	45117
38	41686
39	37942
40	35307
41	32652
42	29824
43	28073
44	26192
45	24780
46	22950
47	22107
48	20804
49	19759
50	18636
51	17469
52	17107
53	16415
54	15634
55	15067
56	14481
57	14427
58	13414
59	13071
60	12731
61	12562
62	11895
63	11321
64	11150
65	11101
66	10631
67	9901
68	9456
69	9678
70	9219
71	8685
72	8542
73	8248
74	7804
75	7635
76	7244
77	6916
78	6744
79	6351
80	6189
81	5725
82	5484
83	5343
84	4871
85	4746
86	4760
87	4404
88	4071
89	4059
90	3942
91	3728
92	3605
93	3557
94	3421
95	3270
96	3631
97	3424
98	3357
99	3287
100	3139
101	3012
102	2797
103	2724
104	2589
105	2426
106	2401
107	2353
108	2241
109	2109
110	2144
111	1994
112	1973
113	1962
114	1772
115	1769
116	1791
117	1783
118	1659
119	1547
120	1570
121	1456
122	1415
123	1501
124	1476
125	1487
126	1469
127	1319
128	1440
129	1410
130	1437
131	1327
132	1262
133	1275
134	1205
135	1360
136	1289
137	1326
138	1322
139	1434
140	1457
141	1367
142	1403
143	1433
144	1377
145	1379
146	1388
147	1388
148	1358
149	1347
150	1344
151	1289
152	1359
153	1384
154	1401
155	1364
156	1338
157	1369
158	1366
159	1338
160	1452
161	1329
162	1384
163	1279
164	1283
165	1167
166	1123
167	1076
168	1165
169	1225
170	1185
171	1239
172	1206
173	1253
174	1225
175	1200
176	1202
177	1298
178	1308
179	1280
180	1209
181	1285
182	1204
183	1153
184	1242
185	1058
186	1010
187	1017
188	1003
189	1019
190	1012
191	1058
192	968
193	984
194	1026
195	1124
196	935
197	1018
198	912
199	824
200	881
201	926
202	841
203	817
204	851
205	757
206	796
207	838
208	818
209	832
210	832
211	835
212	770
213	692
214	724
215	644
216	661
217	628
218	662
219	615
220	598
221	597
222	600
223	563
224	571
225	604
226	590
227	609
228	634
229	612
230	573
231	641
232	602
233	580
234	650
235	595
236	596
237	620
238	644
239	580
240	577
241	641
242	586
243	607
244	674
245	555
246	555
247	562
248	513
249	513
250	113074

