## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	433575003
1	377526438
2	336198188
3	291689870
4	253233931
5	217785799
6	184043469
7	150736316
8	119135664
9	90709839
10	66075147
11	46170972
12	31041795
13	20048309
14	12539850
15	7682323
16	4620330
17	2785568
18	1707157
19	1079711
20	723376
21	506542
22	376639
23	296915
24	239138
25	198764
26	169138
27	144469
28	128080
29	109946
30	96831
31	87447
32	79465
33	72294
34	64273
35	58056
36	53995
37	49055
38	44925
39	41105
40	37904
41	34990
42	32271
43	30027
44	28896
45	26821
46	24717
47	23162
48	21717
49	20682
50	19501
51	18587
52	17139
53	15755
54	15107
55	13641
56	12844
57	11884
58	11121
59	10765
60	10131
61	9662
62	9550
63	9153
64	8466
65	7937
66	7761
67	7589
68	7067
69	6831
70	6724
71	6275
72	6124
73	5848
74	5733
75	5534
76	4907
77	4826
78	4775
79	4540
80	4519
81	4395
82	4155
83	3982
84	3691
85	3398
86	3230
87	3223
88	3096
89	3070
90	3137
91	3085
92	2739
93	2650
94	2604
95	2675
96	2540
97	2725
98	2630
99	2639
100	2525
101	2375
102	2369
103	2318
104	2360
105	2158
106	1958
107	1913
108	1869
109	1860
110	1812
111	1875
112	1747
113	1671
114	1820
115	1626
116	1792
117	1749
118	1657
119	1761
120	1744
121	1778
122	1561
123	1604
124	1372
125	1388
126	1335
127	1237
128	1309
129	1346
130	1292
131	1291
132	1193
133	1116
134	1111
135	1024
136	1064
137	1012
138	987
139	991
140	1092
141	1098
142	1137
143	1106
144	1061
145	1032
146	972
147	1074
148	995
149	975
150	1023
151	1092
152	1054
153	1066
154	1064
155	1016
156	893
157	885
158	824
159	803
160	913
161	882
162	841
163	825
164	826
165	872
166	814
167	849
168	843
169	804
170	811
171	831
172	864
173	817
174	802
175	777
176	748
177	735
178	738
179	702
180	809
181	761
182	749
183	664
184	633
185	651
186	672
187	707
188	684
189	708
190	673
191	749
192	627
193	662
194	616
195	605
196	575
197	632
198	616
199	635
200	571
201	595
202	586
203	535
204	559
205	533
206	490
207	510
208	550
209	524
210	534
211	521
212	500
213	544
214	549
215	509
216	477
217	502
218	475
219	462
220	445
221	444
222	448
223	443
224	481
225	496
226	535
227	495
228	471
229	470
230	472
231	465
232	501
233	476
234	504
235	437
236	445
237	437
238	433
239	455
240	445
241	480
242	445
243	378
244	407
245	428
246	349
247	373
248	419
249	382
250	87282

