## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	107525735
1	11513279
2	16127660
3	27921597
4	48790090
5	79382687
6	118298677
7	161092004
8	201467094
9	232869396
10	250439344
11	251933042
12	238119442
13	212498436
14	179565512
15	144234311
16	110621073
17	81301172
18	57408208
19	39174258
20	25987692
21	16855063
22	10806876
23	6941126
24	4533460
25	3041123
26	2120553
27	1559466
28	1194445
29	955230
30	784371
31	657258
32	562974
33	488213
34	422768
35	370947
36	331198
37	293531
38	263065
39	237534
40	216162
41	196399
42	181353
43	164465
44	151682
45	140978
46	129538
47	120459
48	112075
49	105605
50	98354
51	93506
52	87593
53	82579
54	78505
55	73298
56	70538
57	67420
58	64091
59	61217
60	58645
61	55953
62	54608
63	52056
64	49657
65	47568
66	45747
67	43953
68	42571
69	40997
70	39281
71	37497
72	36306
73	34986
74	32864
75	31169
76	29581
77	28427
78	27303
79	26385
80	24734
81	23209
82	22086
83	21031
84	20768
85	19435
86	18989
87	18594
88	17635
89	16361
90	15775
91	15558
92	15048
93	14597
94	14153
95	13681
96	13125
97	12732
98	12133
99	11580
100	11231
101	10820
102	10236
103	9889
104	9584
105	9567
106	9173
107	9014
108	8628
109	8591
110	8086
111	8035
112	7669
113	7374
114	7059
115	6744
116	6331
117	6182
118	6004
119	5899
120	5964
121	5544
122	5441
123	5352
124	4952
125	4864
126	4961
127	4668
128	4455
129	4386
130	4235
131	4172
132	4010
133	3907
134	3756
135	3869
136	3590
137	3570
138	3493
139	3437
140	3231
141	2991
142	3023
143	2922
144	2736
145	2783
146	2666
147	2614
148	2623
149	2629
150	2546
151	2503
152	2418
153	2415
154	2419
155	2370
156	2460
157	2326
158	2269
159	2268
160	2114
161	2207
162	2051
163	2049
164	2038
165	1886
166	1888
167	1939
168	1877
169	1795
170	1752
171	1684
172	1803
173	1738
174	1656
175	1609
176	1535
177	1512
178	1491
179	1412
180	1487
181	1384
182	1330
183	1275
184	1246
185	1234
186	1224
187	1309
188	1135
189	1241
190	1229
191	1198
192	1230
193	1192
194	1123
195	1180
196	1199
197	1083
198	1070
199	1082
200	1030
201	1000
202	1023
203	985
204	938
205	871
206	864
207	872
208	773
209	752
210	835
211	815
212	808
213	886
214	836
215	795
216	859
217	806
218	821
219	799
220	898
221	845
222	847
223	725
224	757
225	774
226	783
227	756
228	727
229	672
230	751
231	701
232	766
233	775
234	786
235	739
236	766
237	782
238	817
239	784
240	761
241	683
242	804
243	803
244	715
245	659
246	674
247	694
248	700
249	624
250	233618

