## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	156850676
1	116436098
2	158036159
3	185505642
4	201339252
5	208176676
6	207821249
7	201264474
8	189808204
9	174788081
10	156963612
11	137714034
12	117952967
13	98775224
14	80814094
15	64599236
16	50451951
17	38557975
18	28886253
19	21215747
20	15325746
21	10930523
22	7705574
23	5406149
24	3796456
25	2685330
26	1910863
27	1391273
28	1040513
29	793999
30	624694
31	507001
32	416833
33	350695
34	298826
35	259044
36	229490
37	203749
38	181140
39	160866
40	145790
41	131369
42	120197
43	109286
44	100885
45	92816
46	85656
47	79031
48	73778
49	68067
50	62282
51	57248
52	54011
53	50146
54	47721
55	45042
56	42786
57	40496
58	39500
59	36895
60	35350
61	33686
62	31555
63	30444
64	29074
65	27117
66	25769
67	24640
68	22911
69	21733
70	20030
71	19163
72	18183
73	17905
74	16383
75	15757
76	14997
77	14109
78	13687
79	12817
80	12712
81	11868
82	11623
83	10705
84	10613
85	10299
86	10243
87	9960
88	9365
89	9316
90	9271
91	8485
92	8101
93	8062
94	7790
95	7655
96	7604
97	7120
98	7197
99	7000
100	6900
101	6580
102	6185
103	6258
104	5878
105	5969
106	5658
107	5395
108	5048
109	4970
110	4854
111	4790
112	4480
113	4548
114	4350
115	4393
116	4184
117	3930
118	4067
119	3982
120	3812
121	3900
122	3755
123	3691
124	3491
125	3334
126	3276
127	3178
128	3357
129	3158
130	3199
131	2951
132	2966
133	2812
134	2926
135	2709
136	2730
137	2698
138	2614
139	2630
140	2513
141	2540
142	2386
143	2282
144	2291
145	2259
146	2379
147	2257
148	2112
149	2128
150	2236
151	2208
152	2101
153	1990
154	2015
155	2038
156	1970
157	1881
158	1825
159	1750
160	1911
161	1821
162	1713
163	1607
164	1538
165	1468
166	1462
167	1400
168	1360
169	1378
170	1390
171	1296
172	1338
173	1327
174	1334
175	1327
176	1298
177	1315
178	1235
179	1279
180	1250
181	1278
182	1342
183	1216
184	1247
185	1226
186	1231
187	1197
188	1171
189	1120
190	1112
191	1186
192	1138
193	1073
194	1032
195	1090
196	1064
197	1014
198	1039
199	1024
200	972
201	1031
202	1067
203	1002
204	979
205	915
206	856
207	917
208	873
209	931
210	921
211	817
212	837
213	858
214	828
215	815
216	911
217	909
218	861
219	949
220	812
221	835
222	800
223	757
224	790
225	776
226	758
227	801
228	782
229	709
230	730
231	693
232	705
233	739
234	693
235	710
236	662
237	704
238	633
239	584
240	657
241	648
242	693
243	609
244	665
245	669
246	607
247	541
248	575
249	610
250	194021

