## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	117444686
1	43436685
2	67295317
3	91218812
4	113003674
5	131656622
6	147076161
7	159049275
8	167058020
9	171138863
10	171062733
11	166901983
12	159222892
13	148509570
14	135507397
15	120827597
16	105343903
17	89962085
18	75097380
19	61450423
20	49284019
21	38779196
22	29911709
23	22725708
24	17013253
25	12581220
26	9206618
27	6677983
28	4843035
29	3518957
30	2578582
31	1911056
32	1442195
33	1117612
34	882382
35	715338
36	593503
37	505485
38	433755
39	380043
40	337402
41	299830
42	270811
43	245980
44	223994
45	203499
46	185551
47	172913
48	159884
49	147912
50	139057
51	128541
52	120862
53	113717
54	107910
55	101845
56	95198
57	89085
58	85495
59	81785
60	76047
61	71326
62	68844
63	65521
64	63043
65	59801
66	56691
67	53169
68	50884
69	48661
70	45952
71	44327
72	42452
73	40429
74	38142
75	35560
76	34817
77	33071
78	31287
79	29844
80	28067
81	26865
82	25338
83	24025
84	23065
85	22027
86	21064
87	20451
88	20197
89	19326
90	18466
91	17601
92	16935
93	16297
94	15336
95	14587
96	14219
97	13764
98	13372
99	12989
100	12305
101	11858
102	11420
103	11052
104	10785
105	10463
106	10061
107	9732
108	9492
109	8889
110	8415
111	8314
112	7990
113	7735
114	7834
115	7445
116	7433
117	7266
118	6990
119	7119
120	6878
121	6617
122	6638
123	6412
124	6177
125	6044
126	6007
127	5919
128	5737
129	5469
130	5316
131	5080
132	4857
133	4845
134	4569
135	4393
136	4286
137	4377
138	4126
139	3993
140	3754
141	3814
142	3845
143	3690
144	3527
145	3528
146	3617
147	3462
148	3262
149	3282
150	3182
151	3176
152	2980
153	3085
154	3042
155	2843
156	2933
157	2803
158	2783
159	2657
160	2586
161	2597
162	2530
163	2580
164	2557
165	2460
166	2421
167	2342
168	2258
169	2280
170	2281
171	2280
172	2265
173	2297
174	2083
175	2103
176	2051
177	1996
178	1962
179	2032
180	2033
181	2120
182	2102
183	2006
184	2001
185	1969
186	1924
187	1870
188	1847
189	1792
190	1758
191	1709
192	1538
193	1628
194	1568
195	1517
196	1389
197	1408
198	1441
199	1433
200	1483
201	1362
202	1400
203	1421
204	1326
205	1366
206	1410
207	1430
208	1392
209	1317
210	1326
211	1318
212	1338
213	1267
214	1235
215	1303
216	1249
217	1293
218	1183
219	1273
220	1183
221	1206
222	1067
223	1034
224	1111
225	984
226	993
227	982
228	1020
229	974
230	976
231	875
232	907
233	909
234	899
235	841
236	983
237	914
238	905
239	898
240	921
241	1044
242	879
243	908
244	876
245	799
246	761
247	828
248	827
249	815
250	241015

