## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	174079653
1	16951031
2	21272548
3	32532477
4	48920890
5	68984881
6	91036604
7	113099121
8	133897199
9	152044228
10	166515748
11	176330276
12	180961686
13	180132531
14	173848938
15	162627156
16	147512923
17	129640898
18	110529877
19	91349880
20	73332214
21	57178696
22	43310331
23	31916608
24	22920878
25	16070322
26	11019970
27	7413101
28	4907124
29	3211624
30	2092180
31	1375044
32	916003
33	631248
34	452388
35	338100
36	265054
37	219396
38	187079
39	162966
40	145342
41	131208
42	120126
43	111158
44	103646
45	96011
46	89194
47	81979
48	75861
49	70363
50	65091
51	61204
52	57015
53	53101
54	50380
55	47358
56	45060
57	42610
58	39871
59	37711
60	35626
61	34060
62	32072
63	30299
64	28275
65	26707
66	25565
67	24231
68	23452
69	22399
70	21070
71	19850
72	19056
73	18526
74	17778
75	16838
76	16083
77	15249
78	14811
79	13933
80	13442
81	12749
82	12214
83	12073
84	11461
85	11288
86	11013
87	10750
88	10645
89	10483
90	10220
91	9948
92	9537
93	9346
94	8756
95	8580
96	8361
97	8236
98	8095
99	7936
100	8029
101	7795
102	7621
103	7399
104	7272
105	7120
106	7077
107	6932
108	6813
109	6510
110	6499
111	6327
112	6138
113	5957
114	5735
115	5657
116	5568
117	5504
118	5261
119	5083
120	5132
121	4962
122	4709
123	4530
124	4435
125	4307
126	3994
127	3858
128	3659
129	3509
130	3458
131	3143
132	3066
133	2792
134	2847
135	2759
136	2712
137	2486
138	2455
139	2322
140	2334
141	2197
142	2093
143	2014
144	1909
145	1887
146	1812
147	1708
148	1633
149	1600
150	1532
151	1555
152	1473
153	1506
154	1472
155	1354
156	1304
157	1220
158	1246
159	1219
160	1050
161	1070
162	989
163	1072
164	952
165	879
166	888
167	811
168	858
169	816
170	767
171	757
172	796
173	805
174	774
175	772
176	728
177	757
178	738
179	739
180	702
181	697
182	687
183	666
184	669
185	591
186	634
187	558
188	596
189	505
190	560
191	561
192	524
193	570
194	549
195	591
196	530
197	535
198	517
199	567
200	537
201	490
202	470
203	552
204	469
205	449
206	518
207	472
208	466
209	490
210	468
211	447
212	475
213	429
214	416
215	424
216	400
217	405
218	335
219	381
220	379
221	345
222	388
223	380
224	377
225	356
226	349
227	351
228	343
229	396
230	385
231	376
232	414
233	406
234	374
235	370
236	372
237	365
238	397
239	382
240	379
241	386
242	396
243	374
244	356
245	365
246	352
247	352
248	348
249	354
250	125740

