## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	440997729
1	502362762
2	486405789
3	395150552
4	290955684
5	199775682
6	130095513
7	81481192
8	49575637
9	29665760
10	17610643
11	10458189
12	6243393
13	3779417
14	2324885
15	1471813
16	954568
17	639536
18	447267
19	322513
20	241951
21	187912
22	151580
23	125277
24	107125
25	88521
26	74964
27	65914
28	58321
29	51714
30	47255
31	42157
32	38313
33	34592
34	32011
35	29018
36	26695
37	25927
38	23226
39	22121
40	20133
41	18159
42	16992
43	15669
44	14766
45	13817
46	13117
47	11839
48	11286
49	10386
50	10133
51	9677
52	9070
53	8639
54	8618
55	8242
56	7864
57	7524
58	7013
59	6854
60	6429
61	6124
62	5791
63	5730
64	5799
65	5439
66	5000
67	4996
68	4752
69	4728
70	4641
71	4266
72	3876
73	3931
74	4005
75	3791
76	3679
77	3415
78	3202
79	3021
80	3013
81	2803
82	2571
83	2688
84	2594
85	2630
86	2478
87	2190
88	2243
89	2092
90	2203
91	2283
92	2219
93	2186
94	2210
95	2162
96	2004
97	1917
98	1917
99	2019
100	1961
101	1733
102	1717
103	1696
104	1655
105	1928
106	1810
107	1836
108	1829
109	1701
110	1766
111	1614
112	1693
113	1571
114	1659
115	1567
116	1328
117	1339
118	1470
119	1492
120	1479
121	1473
122	1566
123	1598
124	1458
125	1496
126	1432
127	1409
128	1460
129	1494
130	1457
131	1487
132	1538
133	1357
134	1398
135	1285
136	1273
137	1281
138	1302
139	1297
140	1280
141	1308
142	1204
143	1204
144	1145
145	1142
146	1104
147	1082
148	1069
149	1016
150	1052
151	1057
152	976
153	1071
154	1014
155	1013
156	1071
157	977
158	998
159	935
160	921
161	969
162	902
163	950
164	919
165	811
166	838
167	816
168	773
169	854
170	841
171	827
172	858
173	762
174	782
175	710
176	766
177	763
178	698
179	721
180	752
181	721
182	694
183	723
184	695
185	688
186	662
187	633
188	666
189	638
190	649
191	648
192	582
193	593
194	482
195	484
196	558
197	500
198	504
199	487
200	504
201	467
202	450
203	491
204	403
205	391
206	421
207	367
208	442
209	388
210	442
211	416
212	431
213	435
214	448
215	439
216	404
217	452
218	447
219	408
220	452
221	470
222	454
223	419
224	455
225	468
226	462
227	424
228	397
229	372
230	367
231	324
232	349
233	354
234	307
235	376
236	344
237	356
238	368
239	362
240	308
241	316
242	367
243	306
244	321
245	295
246	311
247	331
248	291
249	287
250	89425

