## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	555
3	511
4	489
5	489
6	514
7	496
8	490
9	541
10	557
11	554
12	566
13	551
14	573
15	599
16	648
17	644
18	757
19	2835
20	3588
21	3987
22	2007
23	1621
24	1551
25	1637
26	1418
27	1287
28	1335
29	1181
30	1344
31	1333
32	1385
33	1330
34	1294
35	1509
36	1276
37	1327
38	1364
39	1266
40	1410
41	1387
42	1436
43	1453
44	1414
45	1420
46	1488
47	1502
48	1545
49	1625
50	2010
51	2376
52	2180
53	2231
54	2264
55	2248
56	2154
57	2273
58	2358
59	2256
60	2473
61	2538
62	2560
63	2564
64	2595
65	2560
66	2605
67	2612
68	2571
69	2614
70	2684
71	2702
72	2814
73	2975
74	2784
75	2795
76	3084
77	2950
78	3103
79	3413
80	4064
81	4122
82	4206
83	4260
84	4339
85	4367
86	4580
87	4546
88	4616
89	4726
90	4785
91	4836
92	4962
93	4980
94	4984
95	5040
96	5084
97	5198
98	5361
99	5495
100	5578
101	5562
102	5763
103	5814
104	5929
105	6087
106	6193
107	6049
108	6044
109	6218
110	6354
111	6489
112	6800
113	7265
114	7260
115	7337
116	7391
117	7562
118	7787
119	7734
120	7833
121	8184
122	8113
123	8368
124	8512
125	8638
126	8826
127	8972
128	9058
129	9179
130	9303
131	9457
132	9735
133	10102
134	10008
135	10275
136	10481
137	10605
138	11092
139	11094
140	11284
141	11636
142	11690
143	11885
144	11984
145	12286
146	12480
147	12507
148	13674
149	13727
150	13999
151	14264
152	14570
153	14295
154	14876
155	14518
156	15274
157	15049
158	15447
159	15510
160	15807
161	16301
162	16510
163	16564
164	16906
165	17243
166	17731
167	17736
168	18136
169	18313
170	18837
171	19057
172	19173
173	19657
174	19643
175	20223
176	20452
177	21035
178	21108
179	21711
180	21978
181	22355
182	22748
183	23206
184	23950
185	24001
186	25133
187	24982
188	25724
189	26600
190	26813
191	27328
192	27739
193	28818
194	29127
195	29431
196	30213
197	30474
198	31267
199	31691
200	32499
201	33199
202	33847
203	34217
204	35211
205	35893
206	36623
207	37475
208	38151
209	38825
210	39609
211	40461
212	41680
213	42235
214	42944
215	43762
216	44891
217	46873
218	47416
219	48607
220	49116
221	50144
222	51922
223	52920
224	53494
225	54783
226	56065
227	57307
228	58803
229	59997
230	61618
231	62888
232	64546
233	65579
234	66884
235	67745
236	70281
237	70971
238	73418
239	75552
240	77222
241	79042
242	80981
243	82493
244	83881
245	85569
246	88285
247	89822
248	92013
249	94372
250	95832
251	98557
252	101043
253	103137
254	104362
255	107441
256	109047
257	111617
258	114366
259	117449
260	120026
261	123222
262	125846
263	128326
264	130752
265	133017
266	136208
267	138533
268	141847
269	145116
270	148948
271	152336
272	154449
273	157916
274	161651
275	164432
276	167822
277	171399
278	174932
279	178699
280	182392
281	186223
282	190591
283	193954
284	197778
285	202221
286	206514
287	209377
288	215487
289	217576
290	223281
291	227196
292	232063
293	236355
294	240590
295	244440
296	249035
297	252735
298	256676
299	262709
300	268419
301	273254
302	278552
303	282275
304	287489
305	292285
306	296166
307	299640
