## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	120858794
1	50120384
2	92315142
3	145643762
4	201068162
5	248710485
6	279577537
7	288714019
8	275384156
9	244403302
10	202549889
11	157846435
12	116090007
13	80893039
14	53764950
15	34264451
16	21162519
17	12769831
18	7652081
19	4619877
20	2879570
21	1878500
22	1313295
23	966992
24	749090
25	612399
26	510556
27	433544
28	373679
29	327065
30	287347
31	253428
32	227617
33	206757
34	185594
35	165985
36	151454
37	139401
38	129176
39	119158
40	110208
41	102965
42	94792
43	87526
44	82617
45	78185
46	73597
47	70514
48	66112
49	64060
50	60029
51	56792
52	54283
53	52649
54	49987
55	48713
56	46972
57	45450
58	43641
59	42443
60	40162
61	37667
62	36884
63	35463
64	33387
65	31371
66	30084
67	28334
68	26556
69	26153
70	24966
71	23806
72	22247
73	21561
74	20349
75	19577
76	18837
77	17817
78	16993
79	15955
80	15012
81	14236
82	13363
83	12956
84	12059
85	11682
86	10758
87	10336
88	9652
89	9282
90	8571
91	8089
92	7790
93	7423
94	7177
95	6976
96	6652
97	6274
98	6104
99	5936
100	5540
101	5501
102	5335
103	5243
104	5067
105	4923
106	4716
107	4614
108	4343
109	4238
110	4153
111	4015
112	3733
113	3704
114	3564
115	3409
116	3431
117	3426
118	3199
119	3143
120	2941
121	2953
122	2804
123	2696
124	2559
125	2602
126	2454
127	2524
128	2448
129	2339
130	2289
131	2322
132	2229
133	2318
134	2181
135	2120
136	2237
137	2044
138	2085
139	2236
140	2081
141	2104
142	2051
143	2047
144	2025
145	1947
146	2082
147	2041
148	1935
149	1908
150	1827
151	1856
152	1844
153	1742
154	1569
155	1696
156	1634
157	1583
158	1482
159	1436
160	1472
161	1317
162	1379
163	1312
164	1252
165	1283
166	1201
167	1236
168	1212
169	1202
170	1174
171	1182
172	1113
173	1062
174	1176
175	1078
176	977
177	942
178	1017
179	987
180	994
181	889
182	965
183	920
184	904
185	910
186	864
187	844
188	820
189	796
190	786
191	854
192	836
193	767
194	730
195	744
196	750
197	753
198	777
199	805
200	862
201	803
202	866
203	776
204	781
205	802
206	794
207	698
208	712
209	675
210	723
211	729
212	720
213	724
214	699
215	651
216	663
217	649
218	670
219	659
220	708
221	697
222	620
223	622
224	592
225	562
226	557
227	553
228	597
229	630
230	624
231	678
232	647
233	656
234	608
235	647
236	647
237	584
238	510
239	565
240	571
241	555
242	595
243	559
244	530
245	529
246	547
247	512
248	503
249	468
250	170860

