## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	265157313
1	358522844
2	461270192
3	453175454
4	374857540
5	274790718
6	184507492
7	115920751
8	69237387
9	39866469
10	22540287
11	12647977
12	7149846
13	4143148
14	2455066
15	1518011
16	988343
17	672678
18	477818
19	358955
20	276784
21	222015
22	183178
23	151946
24	127115
25	108467
26	94817
27	82938
28	74583
29	65875
30	58398
31	52808
32	49175
33	43664
34	40508
35	36980
36	34490
37	31420
38	28588
39	27100
40	25074
41	24177
42	21476
43	20713
44	19302
45	18370
46	17052
47	16204
48	15823
49	14631
50	14498
51	13582
52	13016
53	12048
54	11553
55	10359
56	10124
57	9773
58	9414
59	8898
60	8413
61	8547
62	8054
63	7679
64	7116
65	6925
66	7047
67	6590
68	6416
69	5956
70	5492
71	5344
72	5127
73	4912
74	4836
75	4306
76	4187
77	4204
78	3901
79	3771
80	3683
81	3472
82	3214
83	3153
84	3235
85	3059
86	2974
87	2809
88	2836
89	2665
90	2497
91	2452
92	2300
93	2314
94	2138
95	2113
96	2117
97	2006
98	2014
99	2076
100	2031
101	2093
102	2051
103	2085
104	2103
105	2170
106	2079
107	1943
108	1979
109	1819
110	1686
111	1576
112	1593
113	1626
114	1560
115	1742
116	1758
117	1667
118	1761
119	1629
120	1762
121	1741
122	1664
123	1681
124	1737
125	1795
126	1681
127	1711
128	1722
129	1598
130	1700
131	1666
132	1629
133	1635
134	1634
135	1504
136	1581
137	1571
138	1687
139	1565
140	1614
141	1509
142	1494
143	1457
144	1661
145	1468
146	1351
147	1353
148	1422
149	1365
150	1354
151	1341
152	1329
153	1287
154	1223
155	1240
156	1278
157	1228
158	1202
159	1259
160	1193
161	1118
162	1073
163	935
164	987
165	1002
166	1030
167	968
168	940
169	1058
170	961
171	987
172	964
173	922
174	784
175	908
176	887
177	802
178	826
179	858
180	783
181	737
182	709
183	697
184	711
185	692
186	648
187	686
188	634
189	675
190	711
191	771
192	707
193	717
194	664
195	654
196	622
197	634
198	616
199	560
200	572
201	636
202	578
203	560
204	505
205	546
206	598
207	623
208	584
209	531
210	578
211	658
212	605
213	542
214	540
215	562
216	548
217	601
218	571
219	513
220	506
221	496
222	405
223	460
224	486
225	542
226	555
227	499
228	493
229	456
230	426
231	465
232	369
233	407
234	398
235	441
236	425
237	418
238	446
239	419
240	411
241	347
242	343
243	368
244	365
245	369
246	366
247	377
248	333
249	390
250	101612

